Support_Year;Cluster;Timestep;HP;EB;from_grid;from_main_grid;from_network
0;3;31;257.497;0.0;342.8;342.8;0.0
0;3;32;254.599;0.0;356.022;356.022;0.0
0;3;33;251.703;38.401;379.748;379.748;0.0
0;3;34;247.073;61.336;390.811;390.811;0.0
0;3;35;245.916;40.577;363.851;335.279;28.572
0;3;36;244.182;47.149;364.058;295.057;69.001
0;3;37;245.916;0.0;340.298;340.298;0.0
0;3;38;245.916;0.0;322.032;322.032;0.0
0;3;39;247.651;0.0;334.411;334.411;0.0
0;3;40;247.073;0.0;350.748;350.748;0.0
0;3;41;248.23;0.0;370.585;370.585;0.0
0;3;42;248.23;0.0;372.944;372.944;0.0
0;3;43;247.073;26.574;410.575;410.575;0.0
0;3;44;245.338;63.176;440.463;440.463;0.0
0;3;45;243.604;52.539;404.392;404.392;0.0
0;3;46;234.743;0.0;341.534;341.534;0.0
0;3;47;230.045;0.0;315.522;315.522;0.0
0;3;48;200.085;0.0;218.083;218.083;0.0
0;3;49;189.431;0.0;211.392;211.392;0.0
0;3;50;182.118;0.0;206.415;206.415;0.0
0;3;51;174.967;0.0;197.687;197.687;0.0
0;3;52;175.277;0.0;197.891;197.891;0.0
0;3;53;174.771;0.0;197.473;197.473;0.0
0;3;54;176.381;0.0;201.671;201.671;0.0
0;3;55;222.271;0.0;295.117;295.117;0.0
0;3;56;223.422;0.0;323.83;323.83;0.0
0;3;57;183.095;0.0;278.18;278.18;0.0
0;3;58;183.378;0.0;287.537;287.537;0.0
0;3;59;179.861;0.0;265.73;265.73;0.0
0;3;60;172.215;0.0;254.459;159.593;94.866
0;3;61;161.794;0.0;227.65;172.51;55.14
0;3;62;151.411;0.0;221.279;221.279;0.0
0;3;63;162.949;0.0;244.282;234.589;9.692
0;3;64;159.517;0.0;263.498;263.498;0.0
0;3;65;218.246;0.0;335.309;335.309;0.0
0;3;66;219.971;0.0;343.694;343.694;0.0
0;3;67;222.846;0.0;369.923;369.923;0.0
0;3;68;211.492;0.0;326.557;326.557;0.0
0;3;69;0.0;0.0;124.495;124.495;0.0
0;3;70;70.065;0.0;181.095;181.095;0.0
0;3;71;166.081;0.0;250.423;250.423;0.0
0;3;72;173.483;0.0;190.663;190.663;0.0
0;3;73;173.422;0.0;202.358;202.358;0.0
0;3;74;178.65;0.0;200.461;200.461;0.0
0;3;75;185.674;0.0;209.597;209.597;0.0
0;3;76;183.916;0.0;206.812;206.812;0.0
0;3;77;185.399;0.0;210.996;210.996;0.0
0;3;78;228.603;0.0;256.893;256.893;0.0
0;3;79;225.427;0.0;260.319;260.319;0.0
0;3;80;231.484;0.0;300.605;300.605;0.0
0;3;81;199.816;0.0;272.859;272.859;0.0
0;3;82;199.733;0.0;290.699;290.699;0.0
0;3;83;197.466;0.0;287.516;287.516;0.0
0;3;84;190.731;0.0;278.747;278.747;0.0
0;3;85;227.451;0.0;298.442;298.442;0.0
0;3;86;225.712;0.0;288.748;288.748;0.0
0;3;87;231.484;0.0;292.606;292.606;0.0
0;3;88;234.367;0.0;321.078;321.078;0.0
0;3;89;234.943;0.0;347.665;347.665;0.0
0;3;90;237.828;0.0;334.239;334.239;0.0
0;3;91;242.448;0.0;350.492;350.492;0.0
0;3;92;195.301;0.0;303.457;303.457;0.0
0;3;93;246.495;0.0;356.698;356.698;0.0
0;3;94;248.809;0.0;353.907;353.907;0.0
0;3;95;249.387;0.0;328.958;328.958;0.0
0;3;96;250.545;0.0;268.766;268.766;0.0
0;3;97;252.861;0.0;285.741;285.741;0.0
0;3;98;253.44;0.0;275.92;275.92;0.0
0;3;99;255.178;0.0;278.573;278.573;0.0
0;3;100;252.861;93.337;370.067;370.067;0.0
0;3;101;249.387;94.405;368.278;368.278;0.0
0;3;102;247.073;94.405;371.236;371.236;0.0
0;3;103;245.916;94.405;404.893;404.893;0.0
0;3;104;241.87;94.405;427.117;427.117;0.0
0;3;105;240.138;94.405;439.149;439.149;0.0
0;3;106;245.916;94.405;460.976;460.976;0.0
0;3;107;247.073;94.405;455.012;455.012;0.0
0;3;108;249.387;94.405;463.304;463.304;0.0
0;3;109;247.073;70.645;423.394;423.394;0.0
0;3;110;245.916;54.336;409.856;409.856;0.0
0;3;111;244.182;51.837;396.7;396.7;0.0
0;3;112;243.026;25.381;402.615;402.615;0.0
0;3;113;242.448;23.847;377.17;377.17;0.0
0;3;114;242.448;83.712;446.475;446.475;0.0
0;3;115;241.87;71.802;452.656;452.656;0.0
0;3;116;240.138;78.794;440.257;440.257;0.0
0;3;117;240.138;64.304;428.609;428.609;0.0
0;3;118;239.56;44.27;390.783;390.783;0.0
0;3;119;240.715;94.405;408.008;408.008;0.0
0;3;120;240.715;94.405;352.004;352.004;0.0
0;3;121;241.87;94.405;359.744;359.744;0.0
0;3;122;245.338;94.405;362.695;362.695;0.0
0;3;123;249.387;94.405;365.096;365.096;0.0
0;3;124;254.019;94.405;369.985;369.985;0.0
0;3;125;257.497;94.405;373.492;373.492;0.0
0;3;126;256.917;94.405;378.826;378.826;0.0
0;3;127;257.497;94.405;422.12;422.12;0.0
0;3;128;255.758;94.405;467.481;467.481;0.0
0;3;129;252.861;94.405;437.411;437.411;0.0
0;3;130;247.073;94.405;440.856;440.856;0.0
0;3;131;245.916;94.405;435.219;435.219;0.0
0;3;132;244.76;94.405;420.387;420.387;0.0
0;3;133;241.87;94.405;420.093;420.093;0.0
0;3;134;242.448;94.405;421.476;421.476;0.0
0;3;135;243.604;94.405;434.174;434.174;0.0
0;3;136;242.448;94.405;452.663;452.663;0.0
0;3;137;245.916;94.405;451.779;451.779;0.0
0;3;138;247.073;94.405;461.074;461.074;0.0
0;3;139;248.809;94.405;482.663;482.663;0.0
0;3;140;251.703;94.405;470.027;470.027;0.0
0;3;141;253.44;94.405;484.959;484.959;0.0
0;3;142;255.178;94.405;461.591;461.591;0.0
0;3;143;256.337;94.405;435.565;435.565;0.0
0;3;144;252.861;94.405;364.209;364.209;0.0
0;3;145;255.758;94.405;376.176;376.176;0.0
0;3;146;254.599;94.405;370.8;370.8;0.0
0;3;147;257.497;94.405;378.948;378.948;0.0
0;3;148;256.337;94.405;373.196;373.196;0.0
0;3;149;256.917;94.405;376.623;376.623;0.0
0;3;150;255.178;94.405;382.692;382.692;0.0
0;3;151;252.861;94.405;427.068;427.068;0.0
0;3;152;250.545;94.405;450.643;450.643;0.0
0;3;153;241.293;77.63;420.387;420.387;0.0
0;3;154;237.251;43.194;360.879;360.879;0.0
0;3;155;230.908;0.0;303.293;303.293;0.0
0;3;156;229.179;0.0;314.306;314.306;0.0
0;3;157;227.451;0.0;313.599;313.599;0.0
0;3;158;230.331;0.0;323.128;323.128;0.0
0;3;159;229.179;0.0;317.309;317.309;0.0
0;3;160;228.027;0.0;343.381;343.381;0.0
0;3;161;227.451;0.0;358.237;358.237;0.0
0;3;162;227.451;0.0;350.508;350.508;0.0
0;3;163;227.451;0.0;358.839;358.839;0.0
0;3;164;225.148;0.0;344.687;344.687;0.0
0;3;165;225.724;0.0;332.534;332.534;0.0
0;3;166;226.299;0.0;343.571;343.571;0.0
0;3;167;228.603;0.0;306.072;306.072;0.0
5;0;0;233.213;0.0;250.287;250.287;0.0
5;0;1;235.52;0.0;259.569;259.569;0.0
5;0;2;0.0;0.0;21.506;21.506;0.0
5;0;3;88.505;0.0;112.119;112.119;0.0
5;0;4;199.41;0.0;223.059;223.059;0.0
5;0;5;201.363;0.0;226.755;226.755;0.0
5;0;6;230.231;0.0;256.3;256.3;0.0
5;0;7;218.087;0.0;287.917;287.917;0.0
5;0;8;179.105;0.0;282.66;282.66;0.0
5;0;9;155.94;0.0;241.599;241.599;0.0
5;0;10;133.809;0.0;210.923;210.923;0.0
5;0;11;121.414;0.0;196.561;196.561;0.0
5;0;12;119.848;0.0;184.713;166.106;18.607
5;0;13;101.976;0.0;180.775;180.775;0.0
5;0;14;195.88;0.0;276.639;276.639;0.0
5;0;15;131.454;0.0;202.204;202.204;0.0
5;0;16;203.324;0.0;291.211;291.211;0.0
5;0;17;0.0;0.0;111.457;111.457;0.0
5;0;18;208.042;0.0;337.219;337.219;0.0
5;0;19;28.1;0.0;163.86;163.86;0.0
5;0;20;211.928;0.0;350.107;350.107;0.0
5;0;21;137.233;0.0;261.807;261.807;0.0
5;0;22;139.142;0.0;235.49;235.49;0.0
5;0;23;0.0;0.0;83.576;83.576;0.0
5;0;24;25.428;0.0;42.74;42.74;0.0
5;0;25;172.774;0.0;200.32;200.32;0.0
5;0;26;182.172;0.0;206.11;206.11;0.0
5;0;27;189.55;0.0;213.521;213.521;0.0
5;0;28;195.905;0.0;217.246;217.246;0.0
5;0;29;242.448;0.0;266.173;266.173;0.0
5;0;30;200.126;0.0;228.817;228.817;0.0
5;0;31;246.495;0.0;321.518;321.518;0.0
5;0;32;214.868;0.0;320.168;320.168;0.0
5;0;33;212.671;0.0;292.488;292.488;0.0
5;0;34;199.879;0.0;278.925;278.925;0.0
5;0;35;188.891;0.0;263.906;246.214;17.692
5;0;36;234.943;0.0;305.863;305.863;0.0
5;0;37;139.239;0.0;218.185;218.185;0.0
5;0;38;176.516;0.0;252.753;252.753;0.0
5;0;39;171.513;0.0;249.673;249.673;0.0
5;0;40;161.591;0.0;242.39;242.39;0.0
5;0;41;155.431;0.0;259.749;259.749;0.0
5;0;42;169.229;0.0;302.222;302.222;0.0
5;0;43;175.095;0.0;301.117;301.117;0.0
5;0;44;181.775;0.0;311.103;311.103;0.0
5;0;45;185.609;0.0;301.779;301.779;0.0
5;0;46;162.004;0.0;282.193;282.193;0.0
5;0;47;169.807;0.0;243.289;243.289;0.0
5;0;48;156.24;0.0;173.272;173.272;0.0
5;0;49;154.434;0.0;180.112;180.112;0.0
5;0;50;156.022;0.0;179.34;179.34;0.0
5;0;51;158.809;0.0;180.69;180.69;0.0
5;0;52;159.341;0.0;179.647;179.647;0.0
5;0;53;161.039;0.0;182.55;182.55;0.0
5;0;54;161.486;0.0;188.343;188.343;0.0
5;0;55;214.435;0.0;280.782;280.782;0.0
5;0;56;212.578;0.0;305.322;305.322;0.0
5;0;57;158.381;0.0;240.646;240.646;0.0
5;0;58;151.162;0.0;229.044;229.044;0.0
5;0;59;131.824;0.0;192.674;113.367;79.306
5;0;60;117.832;0.0;183.996;5.773;178.223
5;0;61;106.632;0.0;179.628;7.451;172.177
5;0;62;100.88;0.0;175.706;127.938;47.769
5;0;63;108.29;0.0;176.981;176.981;0.0
5;0;64;94.143;0.0;176.225;176.225;0.0
5;0;65;68.33;0.0;149.552;149.552;0.0
5;0;66;67.078;0.0;180.435;180.435;0.0
5;0;67;200.46;0.0;329.269;329.269;0.0
5;0;68;35.784;0.0;159.879;159.879;0.0
5;0;69;0.0;0.0;126.043;126.043;0.0
5;0;70;89.76;0.0;211.927;211.927;0.0
5;0;71;82.779;0.0;162.378;162.378;0.0
5;0;72;187.468;0.0;205.237;205.237;0.0
5;0;73;0.0;0.0;25.904;25.904;0.0
5;0;74;101.92;0.0;122.998;122.998;0.0
5;0;75;104.517;0.0;127.526;127.526;0.0
5;0;76;104.316;0.0;125.419;125.419;0.0
5;0;77;105.862;0.0;126.645;126.645;0.0
5;0;78;106.468;0.0;133.885;133.885;0.0
5;0;79;154.026;0.0;196.201;196.201;0.0
5;0;80;154.182;0.0;208.671;208.671;0.0
5;0;81;104.68;0.0;169.074;169.074;0.0
5;0;82;100.444;0.0;186.094;186.094;0.0
5;0;83;91.469;0.0;165.1;154.592;10.508
5;0;84;87.658;0.0;158.931;158.931;0.0
5;0;85;80.146;0.0;151.801;117.853;33.949
5;0;86;78.239;0.0;150.611;0.0;150.611
5;0;87;94.545;0.0;162.447;161.436;1.011
5;0;88;197.024;0.0;260.544;260.544;0.0
5;0;89;199.314;0.0;301.798;301.798;0.0
5;0;90;0.0;0.0;111.58;111.58;0.0
5;0;91;178.967;0.0;289.552;289.552;0.0
5;0;92;8.404;0.0;108.749;108.749;0.0
5;0;93;218.821;0.0;339.276;339.276;0.0
5;0;94;0.0;0.0;88.315;88.315;0.0
5;0;95;225.148;0.0;302.465;302.465;0.0
5;0;96;200.959;0.0;217.504;217.504;0.0
5;0;97;181.931;0.0;214.985;214.985;0.0
5;0;98;194.696;0.0;217.609;217.609;0.0
5;0;99;0.0;0.0;21.75;21.75;0.0
5;0;100;117.522;0.0;139.931;139.931;0.0
5;0;101;229.697;0.0;255.984;255.984;0.0
5;0;102;243.026;0.0;271.894;271.894;0.0
5;0;103;241.87;0.0;301.347;301.347;0.0
5;0;104;221.586;0.0;282.332;282.332;0.0
5;0;105;210.807;0.0;287.643;287.643;0.0
5;0;106;193.128;0.0;287.4;287.4;0.0
5;0;107;183.965;0.0;263.75;174.837;88.913
5;0;108;188.362;0.0;273.237;273.237;0.0
5;0;109;171.395;0.0;265.766;265.766;0.0
5;0;110;164.245;0.0;236.49;236.49;0.0
5;0;111;157.933;0.0;238.502;238.502;0.0
5;0;112;150.718;0.0;226.122;226.122;0.0
5;0;113;140.117;0.0;238.376;238.376;0.0
5;0;114;226.875;0.0;327.636;327.636;0.0
5;0;115;227.451;0.0;358.021;358.021;0.0
5;0;116;228.027;0.0;337.874;337.874;0.0
5;0;117;229.755;0.0;339.102;339.102;0.0
5;0;118;175.61;0.0;277.462;277.462;0.0
5;0;119;178.707;0.0;259.191;259.191;0.0
5;0;120;0.0;0.0;17.164;17.164;0.0
5;0;121;103.901;0.0;136.601;136.601;0.0
5;0;122;215.31;0.0;239.822;239.822;0.0
5;0;123;216.155;0.0;240.264;240.264;0.0
5;0;124;216.801;0.0;238.799;238.799;0.0
5;0;125;237.572;0.0;261.043;261.043;0.0
5;0;126;245.916;0.0;275.866;275.866;0.0
5;0;127;244.76;0.0;334.466;334.466;0.0
5;0;128;227.237;0.0;331.63;331.63;0.0
5;0;129;224.572;0.0;294.888;294.888;0.0
5;0;130;208.533;0.0;293.235;293.235;0.0
5;0;131;194.253;0.0;267.783;267.783;0.0
5;0;132;190.299;0.0;259.819;259.819;0.0
5;0;133;163.129;0.0;237.832;237.832;0.0
5;0;134;222.846;0.0;293.59;293.59;0.0
5;0;135;225.148;0.0;299.292;299.292;0.0
5;0;136;227.451;0.0;322.558;322.558;0.0
5;0;137;0.0;0.0;128.48;128.48;0.0
5;0;138;193.73;0.0;320.833;320.833;0.0
5;0;139;233.213;0.0;376.187;376.187;0.0
5;0;140;232.637;0.0;352.933;352.933;0.0
5;0;141;234.367;0.0;335.23;335.23;0.0
5;0;142;234.367;0.0;359.782;359.782;0.0
5;0;143;115.076;0.0;184.241;184.241;0.0
5;0;144;0.0;0.0;17.667;17.667;0.0
5;0;145;224.254;0.0;256.162;256.162;0.0
5;0;146;239.311;0.0;261.949;261.949;0.0
5;0;147;251.703;0.0;275.497;275.497;0.0
5;0;148;252.861;0.0;277.586;277.586;0.0
5;0;149;253.44;0.0;280.281;280.281;0.0
5;0;150;249.966;0.0;282.458;282.458;0.0
5;0;151;248.23;0.0;328.422;328.422;0.0
5;0;152;236.258;0.0;339.138;339.138;0.0
5;0;153;234.437;0.0;315.133;315.133;0.0
5;0;154;225.896;0.0;306.4;256.053;50.347
5;0;155;210.664;0.0;279.139;163.024;116.115
5;0;156;202.09;0.0;286.138;185.837;100.302
5;0;157;172.518;0.0;252.865;165.978;86.887
5;0;158;159.092;0.0;241.714;129.64;112.074
5;0;159;149.266;0.0;220.162;220.162;0.0
5;0;160;221.121;0.0;313.211;313.211;0.0
5;0;161;107.909;0.0;203.786;203.786;0.0
5;0;162;223.422;0.0;340.998;340.998;0.0
5;0;163;228.027;0.0;348.512;348.512;0.0
5;0;164;229.755;0.0;356.216;356.216;0.0
5;0;165;105.088;0.0;219.27;219.27;0.0
5;0;166;237.251;0.0;348.996;348.996;0.0
5;0;167;43.747;0.0;117.839;117.839;0.0
5;1;0;0.0;0.0;17.989;17.989;0.0
5;1;1;0.0;0.0;23.255;23.255;0.0
5;1;2;0.0;0.0;23.143;23.143;0.0
5;1;3;0.0;0.0;21.498;21.498;0.0
5;1;4;0.0;0.0;20.967;20.967;0.0
5;1;5;0.0;0.0;22.931;22.931;0.0
5;1;6;0.0;0.0;34.738;34.738;0.0
5;1;7;0.0;0.0;62.845;0.0;62.845
5;1;8;0.0;0.0;77.501;0.0;77.501
5;1;9;0.0;0.0;77.11;0.0;77.11
5;1;10;0.0;0.0;81.076;0.0;81.076
5;1;11;0.0;0.0;77.919;0.0;77.919
5;1;12;0.0;0.0;74.173;0.0;74.173
5;1;13;0.0;0.0;83.849;0.0;83.849
5;1;14;0.0;0.0;73.651;0.0;73.651
5;1;15;0.0;0.0;76.907;0.0;76.907
5;1;16;70.555;0.0;157.334;0.0;157.334
5;1;17;0.0;0.0;111.289;0.0;111.289
5;1;18;0.0;0.0;107.061;82.236;24.824
5;1;19;0.0;0.0;122.371;122.371;0.0
5;1;20;0.0;0.0;124.403;124.403;0.0
5;1;21;0.0;0.0;111.132;111.132;0.0
5;1;22;0.0;0.0;104.452;104.452;0.0
5;1;23;0.0;0.0;77.846;77.846;0.0
5;1;24;0.0;0.0;17.355;17.355;0.0
5;1;25;0.0;0.0;26.723;26.723;0.0
5;1;26;0.0;0.0;23.085;23.085;0.0
5;1;27;0.0;0.0;23.11;23.11;0.0
5;1;28;0.0;0.0;24.173;24.173;0.0
5;1;29;0.0;0.0;25.641;25.641;0.0
5;1;30;0.0;0.0;28.276;28.276;0.0
5;1;31;0.0;0.0;66.847;54.042;12.805
5;1;32;4.188;0.0;81.098;0.0;81.098
5;1;33;3.981;0.0;79.418;0.0;79.418
5;1;34;3.725;0.0;79.294;0.0;79.294
5;1;35;3.872;0.0;82.449;0.0;82.449
5;1;36;7.825;0.0;68.75;0.0;68.75
5;1;37;2.973;0.0;75.168;0.0;75.168
5;1;38;3.633;0.0;79.675;0.0;79.675
5;1;39;74.077;0.0;147.934;0.0;147.934
5;1;40;0.0;0.0;82.072;0.0;82.072
5;1;41;31.931;0.0;120.093;0.0;120.093
5;1;42;0.0;0.0;98.397;20.2;78.197
5;1;43;0.0;0.0;122.484;122.484;0.0
5;1;44;0.0;0.0;131.598;131.598;0.0
5;1;45;0.0;0.0;118.838;118.838;0.0
5;1;46;0.0;0.0;107.994;107.994;0.0
5;1;47;0.0;0.0;70.285;70.285;0.0
5;1;48;0.0;0.0;17.385;17.385;0.0
5;1;49;0.0;0.0;24.797;24.797;0.0
5;1;50;0.0;0.0;24.379;24.379;0.0
5;1;51;0.0;0.0;23.103;23.103;0.0
5;1;52;0.0;0.0;21.947;21.947;0.0
5;1;53;0.0;0.0;22.954;22.954;0.0
5;1;54;0.0;0.0;35.244;35.244;0.0
5;1;55;0.0;0.0;55.09;22.611;32.479
5;1;56;0.0;0.0;75.434;0.0;75.434
5;1;57;0.0;0.0;59.689;0.0;59.689
5;1;58;4.61;0.0;89.975;0.0;89.975
5;1;59;3.9;0.0;76.189;0.0;76.189
5;1;60;3.515;0.0;75.169;0.0;75.169
5;1;61;3.11;0.0;81.475;0.0;81.475
5;1;62;37.485;0.0;111.148;0.0;111.148
5;1;63;0.0;0.0;75.776;0.0;75.776
5;1;64;39.64;0.0;111.906;0.0;111.906
5;1;65;37.701;0.0;132.045;0.0;132.045
5;1;66;0.0;0.0;105.985;67.042;38.944
5;1;67;0.0;0.0;124.163;124.163;0.0
5;1;68;0.0;0.0;131.535;131.535;0.0
5;1;69;0.0;0.0;115.146;115.146;0.0
5;1;70;0.0;0.0;119.896;119.896;0.0
5;1;71;0.0;0.0;84.662;84.662;0.0
5;1;72;0.0;0.0;17.365;17.365;0.0
5;1;73;0.0;0.0;24.07;24.07;0.0
5;1;74;0.0;0.0;22.578;22.578;0.0
5;1;75;0.0;0.0;22.352;22.352;0.0
5;1;76;0.0;0.0;24.16;24.16;0.0
5;1;77;0.0;0.0;23.863;23.863;0.0
5;1;78;0.0;0.0;24.583;24.583;0.0
5;1;79;0.0;0.0;42.237;0.0;42.237
5;1;80;0.0;0.0;43.922;0.0;43.922
5;1;81;4.411;0.0;68.254;0.0;68.254
5;1;82;4.418;0.0;63.231;0.0;63.231
5;1;83;4.235;0.0;68.35;0.0;68.35
5;1;84;3.386;0.0;76.208;0.0;76.208
5;1;85;4.315;0.0;84.367;0.0;84.367
5;1;86;3.339;0.0;61.734;0.0;61.734
5;1;87;91.526;0.0;166.384;0.0;166.384
5;1;88;0.0;0.0;68.892;0.0;68.892
5;1;89;0.0;0.0;93.093;0.0;93.093
5;1;90;0.0;0.0;107.235;35.417;71.818
5;1;91;0.0;0.0;93.46;93.46;0.0
5;1;92;0.0;0.0;98.34;98.34;0.0
5;1;93;0.0;0.0;103.639;103.639;0.0
5;1;94;0.0;0.0;107.166;107.166;0.0
5;1;95;0.0;0.0;69.617;69.617;0.0
5;1;96;0.0;0.0;19.569;19.569;0.0
5;1;97;0.0;0.0;30.595;30.595;0.0
5;1;98;0.0;0.0;24.166;24.166;0.0
5;1;99;0.0;0.0;22.786;22.786;0.0
5;1;100;0.0;0.0;24.026;24.026;0.0
5;1;101;0.0;0.0;23.977;23.977;0.0
5;1;102;0.0;0.0;29.663;29.663;0.0
5;1;103;0.0;0.0;57.721;11.295;46.426
5;1;104;0.0;0.0;64.737;0.0;64.737
5;1;105;4.375;0.0;88.115;0.0;88.115
5;1;106;4.104;0.0;89.942;0.0;89.942
5;1;107;4.531;0.0;99.943;0.0;99.943
5;1;108;8.016;0.0;94.029;0.0;94.029
5;1;109;3.354;0.0;83.415;0.0;83.415
5;1;110;4.302;0.0;90.046;0.0;90.046
5;1;111;88.924;0.0;167.706;0.0;167.706
5;1;112;0.0;0.0;102.489;0.0;102.489
5;1;113;0.0;0.0;93.946;0.0;93.946
5;1;114;0.0;0.0;100.858;39.091;61.768
5;1;115;0.0;0.0;108.578;108.578;0.0
5;1;116;0.0;0.0;116.126;116.126;0.0
5;1;117;0.0;0.0;116.674;116.674;0.0
5;1;118;0.0;0.0;105.6;105.6;0.0
5;1;119;0.0;0.0;89.315;89.315;0.0
5;1;120;0.0;0.0;17.254;17.254;0.0
5;1;121;0.0;0.0;25.948;25.948;0.0
5;1;122;0.0;0.0;21.824;21.824;0.0
5;1;123;0.0;0.0;24.068;24.068;0.0
5;1;124;0.0;0.0;21.652;21.652;0.0
5;1;125;0.0;0.0;22.917;22.917;0.0
5;1;126;0.0;0.0;33.774;33.774;0.0
5;1;127;0.0;0.0;83.067;67.021;16.046
5;1;128;0.0;0.0;89.751;0.0;89.751
5;1;129;4.487;0.0;83.036;0.0;83.036
5;1;130;5.16;0.0;78.109;0.0;78.109
5;1;131;3.65;0.0;74.596;0.0;74.596
5;1;132;7.141;0.0;85.662;0.0;85.662
5;1;133;3.822;0.0;75.1;0.0;75.1
5;1;134;3.414;0.0;87.093;0.0;87.093
5;1;135;11.013;0.0;90.764;0.0;90.764
5;1;136;59.178;0.0;146.459;0.0;146.459
5;1;137;15.888;0.0;108.132;0.0;108.132
5;1;138;0.0;0.0;121.66;71.61;50.051
5;1;139;0.0;0.0;132.421;132.421;0.0
5;1;140;0.0;0.0;123.776;123.776;0.0
5;1;141;0.0;0.0;100.279;100.279;0.0
5;1;142;0.0;0.0;107.191;107.191;0.0
5;1;143;0.0;0.0;84.711;84.711;0.0
5;1;144;0.0;0.0;17.57;17.57;0.0
5;1;145;0.0;0.0;23.791;23.791;0.0
5;1;146;0.0;0.0;23.035;23.035;0.0
5;1;147;0.0;0.0;22.002;22.002;0.0
5;1;148;0.0;0.0;22.518;22.518;0.0
5;1;149;0.0;0.0;21.913;21.913;0.0
5;1;150;0.0;0.0;26.408;26.408;0.0
5;1;151;0.0;0.0;65.537;24.611;40.926
5;1;152;0.0;0.0;79.595;0.0;79.595
5;1;153;4.248;0.0;78.232;0.0;78.232
5;1;154;3.718;0.0;89.526;0.0;89.526
5;1;155;3.583;0.0;82.149;0.0;82.149
5;1;156;7.866;0.0;87.212;0.0;87.212
5;1;157;3.208;0.0;93.99;0.0;93.99
5;1;158;3.716;0.0;84.044;0.0;84.044
5;1;159;126.123;0.0;196.021;0.0;196.021
5;1;160;9.262;0.0;91.421;0.0;91.421
5;1;161;7.232;0.0;111.756;0.0;111.756
5;1;162;0.0;0.0;106.886;58.463;48.423
5;1;163;0.0;0.0;122.336;122.336;0.0
5;1;164;0.0;0.0;124.667;124.667;0.0
5;1;165;0.0;0.0;123.342;123.342;0.0
5;1;166;0.0;0.0;120.635;120.635;0.0
5;1;167;0.0;0.0;95.676;95.676;0.0
5;2;0;0.0;0.0;16.569;16.569;0.0
5;2;1;0.0;0.0;24.058;24.058;0.0
5;2;2;192.447;0.0;214.528;214.528;0.0
5;2;3;0.0;0.0;22.732;22.732;0.0
5;2;4;39.88;0.0;61.139;61.139;0.0
5;2;5;198.169;0.0;220.025;220.025;0.0
5;2;6;0.0;0.0;24.451;24.451;0.0
5;2;7;25.689;0.0;104.625;104.625;0.0
5;2;8;0.0;0.0;106.538;106.538;0.0
5;2;9;85.086;0.0;171.486;147.055;24.431
5;2;10;78.475;0.0;159.549;0.0;159.549
5;2;11;197.597;0.0;260.424;0.0;260.424
5;2;12;166.658;0.0;243.521;0.0;243.521
5;2;13;38.749;0.0;114.976;0.0;114.976
5;2;14;33.723;0.0;110.422;0.0;110.422
5;2;15;28.558;0.0;113.889;0.0;113.889
5;2;16;27.765;0.0;117.783;38.218;79.565
5;2;17;27.372;0.0;155.837;155.837;0.0
5;2;18;0.0;0.0;117.045;117.045;0.0
5;2;19;111.102;0.0;226.618;226.618;0.0
5;2;20;62.971;0.0;199.411;199.411;0.0
5;2;21;0.0;0.0;128.435;128.435;0.0
5;2;22;135.692;0.0;254.306;254.306;0.0
5;2;23;12.368;0.0;87.56;87.56;0.0
5;2;24;0.0;0.0;16.598;16.598;0.0
5;2;25;0.0;0.0;25.986;25.986;0.0
5;2;26;218.246;0.0;241.97;241.97;0.0
5;2;27;0.0;0.0;22.308;22.308;0.0
5;2;28;220.546;0.0;242.034;242.034;0.0
5;2;29;30.642;0.0;53.57;53.57;0.0
5;2;30;157.698;0.0;183.551;183.551;0.0
5;2;31;160.586;0.0;243.502;243.502;0.0
5;2;32;145.501;0.0;238.277;238.277;0.0
5;2;33;136.789;0.0;220.343;163.133;57.21
5;2;34;118.235;0.0;192.781;8.847;183.934
5;2;35;153.304;0.0;215.711;0.0;215.711
5;2;36;190.731;0.0;257.83;0.0;257.83
5;2;37;47.503;0.0;129.154;0.0;129.154
5;2;38;0.0;0.0;80.508;0.0;80.508
5;2;39;0.0;0.0;62.677;0.0;62.677
5;2;40;170.545;0.0;258.23;258.23;0.0
5;2;41;24.124;0.0;135.438;135.438;0.0
5;2;42;37.285;0.0;166.202;166.202;0.0
5;2;43;46.582;0.0;164.116;164.116;0.0
5;2;44;53.433;0.0;178.918;178.918;0.0
5;2;45;19.527;0.0;137.436;137.436;0.0
5;2;46;0.0;0.0;101.152;101.152;0.0
5;2;47;0.0;0.0;76.364;76.364;0.0
5;2;48;0.0;0.0;20.281;20.281;0.0
5;2;49;0.0;0.0;21.822;21.822;0.0
5;2;50;58.657;0.0;80.316;80.316;0.0
5;2;51;61.714;0.0;84.005;84.005;0.0
5;2;52;63.011;0.0;85.318;85.318;0.0
5;2;53;65.299;0.0;87.538;87.538;0.0
5;2;54;59.945;0.0;89.072;89.072;0.0
5;2;55;89.348;0.0;161.174;161.174;0.0
5;2;56;89.244;0.0;181.275;181.275;0.0
5;2;57;57.311;0.0;139.665;139.665;0.0
5;2;58;51.205;0.0;121.658;51.867;69.791
5;2;59;45.889;0.0;109.688;25.569;84.119
5;2;60;42.371;0.0;123.77;0.0;123.77
5;2;61;48.974;0.0;123.127;0.0;123.127
5;2;62;0.0;0.0;80.288;6.627;73.661
5;2;63;31.587;0.0;101.234;23.4;77.834
