district;Support_Year;Cluster;Timestep;total_demand;to_network;from_network;to_main_grid
mixed1;5;3;120;186.821;0.0;0.0;0.0
mixed1;5;3;121;192.899;0.0;0.0;0.0
mixed1;5;3;122;191.873;0.0;0.0;0.0
mixed1;5;3;123;194.41;0.0;0.0;0.0
mixed1;5;3;124;196.972;0.0;0.0;0.0
mixed1;5;3;125;200.403;0.0;0.0;0.0
mixed1;5;3;126;202.658;0.0;0.0;0.0
mixed1;5;3;127;236.365;0.0;0.0;0.0
mixed1;5;3;128;250.205;0.0;0.0;0.0
mixed1;5;3;129;240.747;0.0;0.0;0.0
mixed1;5;3;130;213.087;0.0;0.0;0.0
mixed1;5;3;131;219.514;0.0;0.0;0.0
mixed1;5;3;132;162.115;0.0;0.0;0.0
mixed1;5;3;133;148.967;0.0;0.0;0.0
mixed1;5;3;134;224.966;0.0;0.0;0.0
mixed1;5;3;135;227.087;0.0;0.0;0.0
mixed1;5;3;136;241.598;0.0;0.0;0.0
mixed1;5;3;137;241.72;0.0;0.0;0.0
mixed1;5;3;138;249.585;0.0;0.0;0.0
mixed1;5;3;139;260.767;0.0;0.0;0.0
mixed1;5;3;140;244.648;0.0;0.0;0.0
mixed1;5;3;141;241.068;0.0;0.0;0.0
mixed1;5;3;142;249.328;0.0;0.0;0.0
mixed1;5;3;143;218.699;0.0;0.0;0.0
mixed1;5;3;144;197.344;0.0;0.0;0.0
mixed1;5;3;145;199.436;0.0;0.0;0.0
mixed1;5;3;146;197.999;0.0;0.0;0.0
mixed1;5;3;147;201.491;0.0;0.0;0.0
mixed1;5;3;148;199.399;0.0;0.0;0.0
mixed1;5;3;149;202.218;0.0;0.0;0.0
mixed1;5;3;150;207.99;0.0;0.0;0.0
mixed1;5;3;151;237.624;0.0;0.0;0.0
mixed1;5;3;152;255.207;0.0;0.0;0.0
mixed1;5;3;153;198.898;0.0;0.0;0.0
mixed1;5;3;154;115.565;0.0;0.0;0.0
mixed1;5;3;155;150.614;0.0;0.0;0.0
mixed1;5;3;156;164.369;0.0;0.0;0.0
mixed1;5;3;157;195.939;0.0;0.0;0.0
mixed1;5;3;158;145.213;0.0;0.0;0.0
mixed1;5;3;159;199.499;0.0;0.0;0.0
mixed1;5;3;160;201.015;0.0;0.0;0.0
mixed1;5;3;161;190.553;0.0;0.0;0.0
mixed1;5;3;162;205.704;0.0;0.0;0.0
mixed1;5;3;163;214.152;0.0;0.0;0.0
mixed1;5;3;164;208.2;0.0;0.0;0.0
mixed1;5;3;165;233.931;0.0;0.0;0.0
mixed1;5;3;166;230.683;0.0;0.0;0.0
mixed1;5;3;167;209.72;0.0;0.0;0.0
mixed1;10;0;0;16.917;0.0;0.0;0.0
mixed1;10;0;1;119.215;0.0;0.0;0.0
mixed1;10;0;2;20.233;0.0;0.0;0.0
mixed1;10;0;3;116.169;0.0;0.0;0.0
mixed1;10;0;4;116.351;0.0;0.0;0.0
mixed1;10;0;5;120.229;0.0;0.0;0.0
mixed1;10;0;6;138.315;0.0;0.0;0.0
mixed1;10;0;7;172.713;0.0;0.0;0.0
mixed1;10;0;8;114.397;0.0;0.0;0.0
mixed1;10;0;9;0.0;0.0;0.0;0.0
mixed1;10;0;10;0.0;0.0;0.0;0.0
mixed1;10;0;11;0.0;0.0;0.0;0.0
mixed1;10;0;12;0.0;0.0;0.0;0.0
mixed1;10;0;13;94.02;0.0;0.0;0.0
mixed1;10;0;14;12.957;0.0;0.0;0.0
mixed1;10;0;15;0.0;0.0;0.0;0.0
mixed1;10;0;16;16.577;0.0;0.0;0.0
mixed1;10;0;17;105.622;0.0;0.0;0.0
mixed1;10;0;18;219.332;0.0;0.0;0.0
mixed1;10;0;19;73.206;0.0;0.0;0.0
mixed1;10;0;20;160.993;0.0;0.0;0.0
mixed1;10;0;21;211.561;0.0;0.0;0.0
mixed1;10;0;22;202.612;0.0;0.0;0.0
mixed1;10;0;23;197.134;0.0;0.0;0.0
mixed1;10;0;24;16.85;0.0;0.0;0.0
mixed1;10;0;25;18.334;0.0;0.0;0.0
mixed1;10;0;26;78.097;0.0;0.0;0.0
mixed1;10;0;27;178.911;0.0;0.0;0.0
mixed1;10;0;28;178.208;0.0;0.0;0.0
mixed1;10;0;29;182.657;0.0;0.0;0.0
mixed1;10;0;30;23.287;0.0;0.0;0.0
mixed1;10;0;31;150.045;0.0;0.0;0.0
mixed1;10;0;32;138.69;0.0;0.0;0.0
mixed1;10;0;33;26.709;0.0;0.0;0.0
mixed1;10;0;34;-0.0;0.0;0.0;0.0
mixed1;10;0;35;0.0;3.352;0.0;0.0
mixed1;10;0;36;0.0;0.0;0.0;0.0
mixed1;10;0;37;0.0;95.037;0.0;0.0
mixed1;10;0;38;0.0;136.433;0.0;0.0
mixed1;10;0;39;0.0;70.834;0.0;0.0
mixed1;10;0;40;-0.0;0.0;0.0;0.0
mixed1;10;0;41;43.489;0.0;0.0;0.0
mixed1;10;0;42;206.489;0.0;0.0;0.0
mixed1;10;0;43;222.076;0.0;0.0;0.0
mixed1;10;0;44;221.583;0.0;0.0;0.0
mixed1;10;0;45;58.305;0.0;0.0;0.0
mixed1;10;0;46;118.229;0.0;0.0;0.0
mixed1;10;0;47;46.733;0.0;0.0;0.0
mixed1;10;0;48;17.282;0.0;0.0;0.0
mixed1;10;0;49;19.915;0.0;0.0;0.0
mixed1;10;0;50;19.197;0.0;0.0;0.0
mixed1;10;0;51;18.749;0.0;0.0;0.0
mixed1;10;0;52;19.09;0.0;0.0;0.0
mixed1;10;0;53;104.978;0.0;0.0;0.0
mixed1;10;0;54;110.783;0.0;0.0;0.0
mixed1;10;0;55;168.337;0.0;0.0;0.0
mixed1;10;0;56;137.797;0.0;0.0;0.0
mixed1;10;0;57;61.398;0.0;0.0;0.0
mixed1;10;0;58;0.0;0.001;0.0;0.0
mixed1;10;0;59;-0.0;0.0;0.0;0.0
mixed1;10;0;60;51.197;0.0;0.0;0.0
mixed1;10;0;61;4.689;0.0;0.0;0.0
mixed1;10;0;62;14.97;0.0;0.0;0.0
mixed1;10;0;63;-0.0;0.0;0.0;0.0
mixed1;10;0;64;0.0;4.291;0.0;0.0
mixed1;10;0;65;35.529;0.0;0.0;0.0
mixed1;10;0;66;83.528;0.0;0.0;0.0
mixed1;10;0;67;204.297;0.0;0.0;0.0
mixed1;10;0;68;204.928;0.0;0.0;0.0
mixed1;10;0;69;211.104;0.0;0.0;0.0
mixed1;10;0;70;193.563;0.0;0.0;0.0
mixed1;10;0;71;186.105;0.0;0.0;0.0
mixed1;10;0;72;16.68;0.0;0.0;0.0
mixed1;10;0;73;18.497;0.0;0.0;0.0
mixed1;10;0;74;18.753;0.0;0.0;0.0
mixed1;10;0;75;19.291;0.0;0.0;0.0
mixed1;10;0;76;18.646;0.0;0.0;0.0
mixed1;10;0;77;19.385;0.0;0.0;0.0
mixed1;10;0;78;21.275;0.0;0.0;0.0
mixed1;10;0;79;184.432;0.0;0.0;0.0
mixed1;10;0;80;79.251;0.0;0.0;0.0
mixed1;10;0;81;111.392;0.0;0.0;0.0
mixed1;10;0;82;97.596;0.0;0.0;0.0
mixed1;10;0;83;64.151;0.0;0.0;0.0
mixed1;10;0;84;30.975;0.0;0.0;0.0
mixed1;10;0;85;35.2;0.0;0.0;0.0
mixed1;10;0;86;79.567;0.0;0.0;0.0
mixed1;10;0;87;40.573;0.0;0.0;0.0
mixed1;10;0;88;144.828;0.0;0.0;0.0
mixed1;10;0;89;125.197;0.0;0.0;0.0
mixed1;10;0;90;46.518;0.0;0.0;0.0
mixed1;10;0;91;107.749;0.0;0.0;0.0
mixed1;10;0;92;251.938;0.0;0.0;0.0
mixed1;10;0;93;105.965;0.0;0.0;0.0
mixed1;10;0;94;177.641;0.0;0.0;0.0
mixed1;10;0;95;177.05;0.0;0.0;0.0
mixed1;10;0;96;186.313;0.0;0.0;0.0
mixed1;10;0;97;195.0;0.0;0.0;0.0
mixed1;10;0;98;189.773;0.0;0.0;0.0
mixed1;10;0;99;191.416;0.0;0.0;0.0
mixed1;10;0;100;192.068;0.0;0.0;0.0
mixed1;10;0;101;192.282;0.0;0.0;0.0
mixed1;10;0;102;192.343;0.0;0.0;0.0
mixed1;10;0;103;230.35;0.0;0.0;0.0
mixed1;10;0;104;197.396;0.0;0.0;0.0
mixed1;10;0;105;123.454;0.0;0.0;0.0
mixed1;10;0;106;130.647;0.0;0.0;0.0
mixed1;10;0;107;144.574;0.0;0.0;0.0
mixed1;10;0;108;136.194;0.0;0.0;0.0
mixed1;10;0;109;132.949;0.0;0.0;0.0
mixed1;10;0;110;27.228;0.0;0.0;0.0
mixed1;10;0;111;41.93;0.0;0.0;0.0
mixed1;10;0;112;202.818;0.0;0.0;0.0
mixed1;10;0;113;216.08;0.0;0.0;0.0
mixed1;10;0;114;239.801;0.0;0.0;0.0
mixed1;10;0;115;132.029;0.0;0.0;0.0
mixed1;10;0;116;82.816;0.0;0.0;0.0
mixed1;10;0;117;219.573;0.0;0.0;0.0
mixed1;10;0;118;205.283;0.0;0.0;0.0
mixed1;10;0;119;183.664;0.0;0.0;0.0
mixed1;10;0;120;169.561;0.0;0.0;0.0
mixed1;10;0;121;171.836;0.0;0.0;0.0
mixed1;10;0;122;170.796;0.0;0.0;0.0
mixed1;10;0;123;174.75;0.0;0.0;0.0
mixed1;10;0;124;175.721;0.0;0.0;0.0
mixed1;10;0;125;177.987;0.0;0.0;0.0
mixed1;10;0;126;193.948;0.0;0.0;0.0
mixed1;10;0;127;229.004;0.0;0.0;0.0
mixed1;10;0;128;178.992;0.0;0.0;0.0
mixed1;10;0;129;62.705;0.0;0.0;0.0
mixed1;10;0;130;57.827;0.0;0.0;0.0
mixed1;10;0;131;125.383;0.0;0.0;0.0
mixed1;10;0;132;148.607;0.0;0.0;0.0
mixed1;10;0;133;110.694;0.0;0.0;0.0
mixed1;10;0;134;115.253;0.0;0.0;0.0
mixed1;10;0;135;84.273;0.0;0.0;0.0
mixed1;10;0;136;106.018;0.0;0.0;0.0
mixed1;10;0;137;114.953;0.0;0.0;0.0
mixed1;10;0;138;243.584;0.0;0.0;0.0
mixed1;10;0;139;240.253;0.0;0.0;0.0
mixed1;10;0;140;244.904;0.0;0.0;0.0
mixed1;10;0;141;207.891;0.0;0.0;0.0
mixed1;10;0;142;70.845;0.0;0.0;0.0
mixed1;10;0;143;40.193;0.0;0.0;0.0
mixed1;10;0;144;194.581;0.0;0.0;0.0
mixed1;10;0;145;164.866;0.0;0.0;0.0
mixed1;10;0;146;199.986;0.0;0.0;0.0
mixed1;10;0;147;203.064;0.0;0.0;0.0
mixed1;10;0;148;204.293;0.0;0.0;0.0
mixed1;10;0;149;205.436;0.0;0.0;0.0
mixed1;10;0;150;211.94;0.0;0.0;0.0
mixed1;10;0;151;245.87;0.0;0.0;0.0
mixed1;10;0;152;150.738;0.0;0.0;0.0
mixed1;10;0;153;0.0;3.662;0.0;0.0
mixed1;10;0;154;0.0;65.226;0.0;0.0
mixed1;10;0;155;-0.0;0.0;0.0;0.0
mixed1;10;0;156;0.0;60.884;0.0;0.0
mixed1;10;0;157;89.216;0.0;0.0;0.0
mixed1;10;0;158;181.197;0.0;0.0;0.0
mixed1;10;0;159;133.866;0.0;0.0;0.0
mixed1;10;0;160;93.042;0.0;0.0;0.0
mixed1;10;0;161;157.741;0.0;0.0;0.0
mixed1;10;0;162;230.052;0.0;0.0;0.0
mixed1;10;0;163;257.332;0.0;0.0;0.0
mixed1;10;0;164;260.506;0.0;0.0;0.0
mixed1;10;0;165;258.888;0.0;0.0;0.0
mixed1;10;0;166;125.195;0.0;0.0;0.0
mixed1;10;0;167;236.973;0.0;0.0;0.0
mixed1;10;1;0;16.763;0.0;0.0;0.0
mixed1;10;1;1;17.892;0.0;0.0;0.0
mixed1;10;1;2;18.353;0.0;0.0;0.0
mixed1;10;1;3;19.991;0.0;0.0;0.0
mixed1;10;1;4;21.049;0.0;0.0;0.0
mixed1;10;1;5;19.563;0.0;0.0;0.0
mixed1;10;1;6;21.098;0.0;0.0;0.0
mixed1;10;1;7;0.0;14.251;0.0;0.0
mixed1;10;1;8;-48.93;43.38;0.0;48.93
mixed1;10;1;9;-151.288;47.579;0.0;151.288
mixed1;10;1;10;-233.857;56.187;0.0;233.857
mixed1;10;1;11;-304.87;39.313;0.0;304.87
mixed1;10;1;12;-339.061;43.482;0.0;339.061
mixed1;10;1;13;-381.731;47.751;0.0;381.731
mixed1;10;1;14;-299.109;41.271;0.0;299.109
mixed1;10;1;15;-182.048;39.599;0.0;182.048
mixed1;10;1;16;-79.0;46.579;0.0;79.0
mixed1;10;1;17;-7.092;49.974;0.0;7.092
mixed1;10;1;18;4.916;0.0;0.0;0.0
mixed1;10;1;19;71.674;0.0;0.0;0.0
mixed1;10;1;20;73.7;0.0;0.0;0.0
mixed1;10;1;21;70.329;0.0;0.0;0.0
mixed1;10;1;22;58.006;0.0;0.0;0.0
mixed1;10;1;23;41.519;0.0;0.0;0.0
mixed1;10;1;24;17.033;0.0;0.0;0.0
mixed1;10;1;25;22.962;0.0;0.0;0.0
mixed1;10;1;26;19.109;0.0;0.0;0.0
mixed1;10;1;27;19.443;0.0;0.0;0.0
mixed1;10;1;28;18.48;0.0;0.0;0.0
mixed1;10;1;29;20.301;0.0;0.0;0.0
mixed1;10;1;30;21.02;0.0;0.0;0.0
mixed1;10;1;31;0.0;0.0;0.0;0.0
mixed1;10;1;32;-33.143;52.846;0.0;33.143
mixed1;10;1;33;-141.745;51.926;0.0;141.745
mixed1;10;1;34;-216.393;52.027;0.0;216.393
mixed1;10;1;35;-295.471;49.693;0.0;295.471
mixed1;10;1;36;-383.612;45.707;0.0;383.612
mixed1;10;1;37;-385.607;46.266;0.0;385.607
mixed1;10;1;38;-357.608;44.723;0.0;357.608
mixed1;10;1;39;-275.621;59.449;0.0;275.621
mixed1;10;1;40;-184.724;48.577;0.0;184.724
mixed1;10;1;41;0.0;55.718;0.0;0.0
mixed1;10;1;42;0.0;16.77;0.0;0.0
mixed1;10;1;43;58.004;0.0;0.0;0.0
mixed1;10;1;44;77.275;0.0;0.0;0.0
mixed1;10;1;45;65.547;0.0;0.0;0.0
mixed1;10;1;46;56.193;0.0;0.0;0.0
mixed1;10;1;47;56.054;0.0;0.0;0.0
mixed1;10;1;48;17.665;0.0;0.0;0.0
mixed1;10;1;49;19.433;0.0;0.0;0.0
mixed1;10;1;50;18.81;0.0;0.0;0.0
mixed1;10;1;51;18.246;0.0;0.0;0.0
mixed1;10;1;52;22.32;0.0;0.0;0.0
mixed1;10;1;53;19.955;0.0;0.0;0.0
mixed1;10;1;54;22.052;0.0;0.0;0.0
mixed1;10;1;55;19.508;0.0;0.0;0.0
mixed1;10;1;56;-30.562;41.68;0.0;30.562
mixed1;10;1;57;-141.404;38.964;0.0;141.404
mixed1;10;1;58;-217.116;53.524;0.0;217.116
mixed1;10;1;59;-280.498;56.57;0.0;280.498
mixed1;10;1;60;-341.984;50.749;0.0;341.984
mixed1;10;1;61;-303.084;43.575;0.0;303.084
mixed1;10;1;62;-156.871;46.869;0.0;156.871
mixed1;10;1;63;-0.0;0.0;0.0;0.0
mixed1;10;1;64;-88.759;33.06;0.0;88.759
mixed1;10;1;65;-49.343;37.919;0.0;49.343
mixed1;10;1;66;2.275;0.0;0.0;0.0
mixed1;10;1;67;53.934;0.0;0.0;0.0
mixed1;10;1;68;77.337;0.0;0.0;0.0
mixed1;10;1;69;64.027;0.0;0.0;0.0
mixed1;10;1;70;58.409;0.0;0.0;0.0
mixed1;10;1;71;39.712;0.0;0.0;0.0
mixed1;10;1;72;17.553;0.0;0.0;0.0
mixed1;10;1;73;19.72;0.0;0.0;0.0
mixed1;10;1;74;19.438;0.0;0.0;0.0
mixed1;10;1;75;18.504;0.0;0.0;0.0
mixed1;10;1;76;18.562;0.0;0.0;0.0
mixed1;10;1;77;23.894;0.0;0.0;0.0
mixed1;10;1;78;19.004;0.0;0.0;0.0
mixed1;10;1;79;0.0;10.578;0.0;0.0
mixed1;10;1;80;-69.671;36.68;0.0;69.671
mixed1;10;1;81;-162.517;60.585;0.0;162.517
mixed1;10;1;82;-269.075;55.88;0.0;269.075
mixed1;10;1;83;-346.93;52.917;0.0;346.93
mixed1;10;1;84;-385.162;49.971;0.0;385.162
mixed1;10;1;85;-353.499;42.27;0.0;353.499
mixed1;10;1;86;-293.034;50.799;0.0;293.034
mixed1;10;1;87;-55.416;217.58;0.0;55.416
mixed1;10;1;88;-116.168;39.183;0.0;116.168
mixed1;10;1;89;-26.625;45.756;0.0;26.625
mixed1;10;1;90;0.0;18.361;0.0;0.0
mixed1;10;1;91;57.898;0.0;0.0;0.0
mixed1;10;1;92;67.966;0.0;0.0;0.0
mixed1;10;1;93;64.396;0.0;0.0;0.0
mixed1;10;1;94;58.339;0.0;0.0;0.0
mixed1;10;1;95;49.996;0.0;0.0;0.0
mixed1;10;1;96;16.783;0.0;0.0;0.0
mixed1;10;1;97;18.711;0.0;0.0;0.0
mixed1;10;1;98;22.833;0.0;0.0;0.0
mixed1;10;1;99;19.229;0.0;0.0;0.0
mixed1;10;1;100;18.228;0.0;0.0;0.0
mixed1;10;1;101;19.633;0.0;0.0;0.0
mixed1;10;1;102;17.193;0.0;0.0;0.0
mixed1;10;1;103;0.0;5.702;0.0;0.0
mixed1;10;1;104;-23.737;30.946;0.0;23.737
mixed1;10;1;105;-6.654;62.044;0.0;6.654
mixed1;10;1;106;-144.323;62.832;0.0;144.323
mixed1;10;1;107;-320.224;62.845;0.0;320.224
mixed1;10;1;108;-378.314;63.296;0.0;378.314
mixed1;10;1;109;-289.6;58.449;0.0;289.6
mixed1;10;1;110;-80.606;64.706;0.0;80.606
mixed1;10;1;111;-53.161;60.899;0.0;53.161
mixed1;10;1;112;-31.556;56.03;0.0;31.556
mixed1;10;1;113;0.0;6.164;0.0;0.0
mixed1;10;1;114;0.0;11.02;0.0;0.0
mixed1;10;1;115;63.724;0.0;0.0;0.0
mixed1;10;1;116;71.854;0.0;0.0;0.0
mixed1;10;1;117;59.689;0.0;0.0;0.0
mixed1;10;1;118;53.321;0.0;0.0;0.0
mixed1;10;1;119;35.648;0.0;0.0;0.0
mixed1;10;1;120;16.989;0.0;0.0;0.0
mixed1;10;1;121;20.609;0.0;0.0;0.0
mixed1;10;1;122;18.532;0.0;0.0;0.0
mixed1;10;1;123;18.088;0.0;0.0;0.0
mixed1;10;1;124;19.257;0.0;0.0;0.0
mixed1;10;1;125;19.214;0.0;0.0;0.0
mixed1;10;1;126;19.098;0.0;0.0;0.0
mixed1;10;1;127;19.059;0.0;0.0;0.0
mixed1;10;1;128;-41.714;41.745;0.0;41.714
mixed1;10;1;129;-150.702;53.701;0.0;150.702
mixed1;10;1;130;-246.633;55.519;0.0;246.633
mixed1;10;1;131;-327.33;45.725;0.0;327.33
mixed1;10;1;132;-351.3;55.533;0.0;351.3
mixed1;10;1;133;-332.99;44.284;0.0;332.99
mixed1;10;1;134;-251.767;48.248;0.0;251.767
mixed1;10;1;135;-158.233;43.9;0.0;158.233
mixed1;10;1;136;-96.906;50.913;0.0;96.906
mixed1;10;1;137;0.0;55.667;0.0;0.0
mixed1;10;1;138;0.0;6.211;0.0;0.0
mixed1;10;1;139;63.201;0.0;0.0;0.0
mixed1;10;1;140;65.642;0.0;0.0;0.0
mixed1;10;1;141;62.976;0.0;0.0;0.0
mixed1;10;1;142;52.098;0.0;0.0;0.0
mixed1;10;1;143;62.957;0.0;0.0;0.0
mixed1;10;1;144;17.761;0.0;0.0;0.0
mixed1;10;1;145;18.734;0.0;0.0;0.0
mixed1;10;1;146;18.328;0.0;0.0;0.0
mixed1;10;1;147;18.938;0.0;0.0;0.0
mixed1;10;1;148;21.383;0.0;0.0;0.0
mixed1;10;1;149;19.675;0.0;0.0;0.0
mixed1;10;1;150;20.827;0.0;0.0;0.0
mixed1;10;1;151;0.709;0.0;0.0;0.0
mixed1;10;1;152;-41.267;41.161;0.0;41.267
mixed1;10;1;153;-146.798;59.914;0.0;146.798
mixed1;10;1;154;-257.379;49.787;0.0;257.379
mixed1;10;1;155;-329.598;52.217;0.0;329.598
mixed1;10;1;156;-367.309;57.606;0.0;367.309
mixed1;10;1;157;-360.843;57.38;0.0;360.843
mixed1;10;1;158;-242.04;50.297;0.0;242.04
mixed1;10;1;159;0.0;178.301;0.0;0.0
mixed1;10;1;160;-134.779;46.533;0.0;134.779
mixed1;10;1;161;0.0;65.169;0.0;0.0
mixed1;10;1;162;0.0;25.625;0.0;0.0
mixed1;10;1;163;66.909;0.0;0.0;0.0
mixed1;10;1;164;76.092;0.0;0.0;0.0
mixed1;10;1;165;68.057;0.0;0.0;0.0
mixed1;10;1;166;69.299;0.0;0.0;0.0
mixed1;10;1;167;42.765;0.0;0.0;0.0
mixed1;10;2;0;166.328;0.0;0.0;0.0
mixed1;10;2;1;178.378;0.0;0.0;0.0
mixed1;10;2;2;173.171;0.0;0.0;0.0
mixed1;10;2;3;18.823;0.0;0.0;0.0
mixed1;10;2;4;19.18;0.0;0.0;0.0
mixed1;10;2;5;39.462;0.0;0.0;0.0
mixed1;10;2;6;21.88;0.0;0.0;0.0
mixed1;10;2;7;132.729;0.0;0.0;0.0
mixed1;10;2;8;0.0;13.218;0.0;0.0
mixed1;10;2;9;0.0;164.748;0.0;0.0
mixed1;10;2;10;-87.869;181.917;0.0;87.869
mixed1;10;2;11;-198.517;158.72;0.0;198.517
mixed1;10;2;12;-272.149;125.605;0.0;272.149
mixed1;10;2;13;-91.539;174.737;0.0;91.539
mixed1;10;2;14;0.0;96.255;0.0;0.0
mixed1;10;2;15;0.0;33.514;0.0;0.0
mixed1;10;2;16;0.0;31.855;0.0;0.0
mixed1;10;2;17;0.0;0.001;0.0;0.0
mixed1;10;2;18;65.5;0.0;0.0;0.0
mixed1;10;2;19;97.583;0.0;0.0;0.0
mixed1;10;2;20;113.067;0.0;0.0;0.0
mixed1;10;2;21;102.72;0.0;0.0;0.0
mixed1;10;2;22;109.183;0.0;0.0;0.0
mixed1;10;2;23;103.406;0.0;0.0;0.0
mixed1;10;2;24;16.659;0.0;0.0;0.0
mixed1;10;2;25;19.219;0.0;0.0;0.0
mixed1;10;2;26;18.695;0.0;0.0;0.0
mixed1;10;2;27;18.878;0.0;0.0;0.0
mixed1;10;2;28;18.35;0.0;0.0;0.0
mixed1;10;2;29;22.177;0.0;0.0;0.0
mixed1;10;2;30;24.177;0.0;0.0;0.0
mixed1;10;2;31;112.216;0.0;0.0;0.0
mixed1;10;2;32;0.0;24.576;0.0;0.0
mixed1;10;2;33;0.0;137.604;0.0;0.0
mixed1;10;2;34;-69.112;188.282;0.0;69.112
mixed1;10;2;35;-184.376;157.092;0.0;184.376
mixed1;10;2;36;-241.09;127.958;0.0;241.09
mixed1;10;2;37;-161.434;104.614;0.0;161.434
mixed1;10;2;38;0.0;226.385;0.0;0.0
mixed1;10;2;39;-97.976;54.305;0.0;97.976
mixed1;10;2;40;0.0;33.188;0.0;0.0
mixed1;10;2;41;0.0;0.001;0.0;0.0
mixed1;10;2;42;45.873;0.0;0.0;0.0
mixed1;10;2;43;67.545;0.0;0.0;0.0
mixed1;10;2;44;78.285;0.0;0.0;0.0
mixed1;10;2;45;65.811;0.0;0.0;0.0
mixed1;10;2;46;69.962;0.0;0.0;0.0
mixed1;10;2;47;45.367;0.0;0.0;0.0
mixed1;10;2;48;16.822;0.0;0.0;0.0
mixed1;10;2;49;17.764;0.0;0.0;0.0
mixed1;10;2;50;19.345;0.0;0.0;0.0
mixed1;10;2;51;18.273;0.0;0.0;0.0
mixed1;10;2;52;18.43;0.0;0.0;0.0
mixed1;10;2;53;19.109;0.0;0.0;0.0
mixed1;10;2;54;19.644;0.0;0.0;0.0
mixed1;10;2;55;65.553;0.0;0.0;0.0
mixed1;10;2;56;30.469;0.0;0.0;0.0
mixed1;10;2;57;0.0;0.0;0.0;0.0
mixed1;10;2;58;5.609;0.0;0.0;0.0
mixed1;10;2;59;0.0;0.001;0.0;0.0
mixed1;10;2;60;0.0;0.001;0.0;0.0
mixed1;10;2;61;-0.0;0.0;0.0;0.0
mixed1;10;2;62;0.0;0.0;0.0;0.0
mixed1;10;2;63;65.219;0.0;0.0;0.0
mixed1;10;2;64;0.001;0.0;0.0;0.0
mixed1;10;2;65;20.4;0.0;0.0;0.0
mixed1;10;2;66;54.531;0.0;0.0;0.0
mixed1;10;2;67;71.876;0.0;0.0;0.0
mixed1;10;2;68;82.575;0.0;0.0;0.0
mixed1;10;2;69;62.48;0.0;0.0;0.0
mixed1;10;2;70;66.414;0.0;0.0;0.0
mixed1;10;2;71;58.581;0.0;0.0;0.0
mixed1;10;2;72;149.364;0.0;0.0;0.0
mixed1;10;2;73;23.613;0.0;0.0;0.0
mixed1;10;2;74;18.041;0.0;0.0;0.0
mixed1;10;2;75;19.582;0.0;0.0;0.0
mixed1;10;2;76;17.903;0.0;0.0;0.0
mixed1;10;2;77;23.818;0.0;0.0;0.0
mixed1;10;2;78;22.748;0.0;0.0;0.0
mixed1;10;2;79;1.931;0.0;0.0;0.0
mixed1;10;2;80;0.0;0.0;0.0;0.0
mixed1;10;2;81;0.0;9.84;0.0;0.0
mixed1;10;2;82;0.0;0.0;0.0;0.0
mixed1;10;2;83;0.0;48.347;0.0;0.0
mixed1;10;2;84;-60.43;95.16;0.0;60.43
mixed1;10;2;85;0.0;78.429;0.0;0.0
mixed1;10;2;86;-0.0;0.0;0.0;0.0
mixed1;10;2;87;-0.0;0.0;0.0;0.0
mixed1;10;2;88;0.0;0.0;0.0;0.0
mixed1;10;2;89;0.0;0.001;0.0;0.0
mixed1;10;2;90;39.498;0.0;0.0;0.0
mixed1;10;2;91;50.629;0.0;0.0;0.0
mixed1;10;2;92;93.119;0.0;0.0;0.0
mixed1;10;2;93;62.695;0.0;0.0;0.0
mixed1;10;2;94;195.699;0.0;0.0;0.0
mixed1;10;2;95;85.327;0.0;0.0;0.0
mixed1;10;2;96;107.273;0.0;0.0;0.0
mixed1;10;2;97;70.687;0.0;0.0;0.0
mixed1;10;2;98;18.744;0.0;0.0;0.0
mixed1;10;2;99;19.302;0.0;0.0;0.0
mixed1;10;2;100;19.654;0.0;0.0;0.0
mixed1;10;2;101;18.927;0.0;0.0;0.0
mixed1;10;2;102;22.055;0.0;0.0;0.0
mixed1;10;2;103;135.592;0.0;0.0;0.0
mixed1;10;2;104;0.0;3.456;0.0;0.0
mixed1;10;2;105;0.0;124.698;0.0;0.0
mixed1;10;2;106;0.0;105.189;0.0;0.0
mixed1;10;2;107;0.0;35.114;0.0;0.0
mixed1;10;2;108;0.0;110.671;0.0;0.0
mixed1;10;2;109;0.0;87.136;0.0;0.0
mixed1;10;2;110;0.0;68.322;0.0;0.0
mixed1;10;2;111;0.0;0.0;0.0;0.0
mixed1;10;2;112;0.0;0.0;0.0;0.0
mixed1;10;2;113;2.424;0.0;0.0;0.0
mixed1;10;2;114;60.403;0.0;0.0;0.0
mixed1;10;2;115;67.327;0.0;0.0;0.0
mixed1;10;2;116;73.727;0.0;0.0;0.0
mixed1;10;2;117;59.035;0.0;0.0;0.0
mixed1;10;2;118;64.329;0.0;0.0;0.0
mixed1;10;2;119;37.669;0.0;0.0;0.0
mixed1;10;2;120;16.642;0.0;0.0;0.0
mixed1;10;2;121;24.197;0.0;0.0;0.0
mixed1;10;2;122;21.166;0.0;0.0;0.0
mixed1;10;2;123;19.23;0.0;0.0;0.0
mixed1;10;2;124;18.572;0.0;0.0;0.0
mixed1;10;2;125;51.429;0.0;0.0;0.0
mixed1;10;2;126;77.488;0.0;0.0;0.0
mixed1;10;2;127;104.806;0.0;0.0;0.0
mixed1;10;2;128;61.934;0.0;0.0;0.0
mixed1;10;2;129;28.121;0.0;0.0;0.0
