Support_Year;Cluster;Timestep;Power_Demand_kW;PV;HP;EB;from_grid;to_grid;from_main_grid;to_main_grid;to_network
5;1;14;58.452;766.842;0;0;0;708.39;0;278.654;429.736
5;1;15;50.397;523.065;40.358;0;0;432.31;0;0;432.31
5;1;16;60.324;357.439;0;0;0;297.115;0;0;297.115
5;1;17;55.497;216.428;0;0;0;160.931;0;0;160.931
5;1;18;54.288;94.929;0;0;0;40.641;0;0;40.641
5;1;19;73.578;3.661;0;0;69.917;0;69.917;0;0
5;1;20;73.7;0;0;0;73.7;0;73.7;0;0
5;1;21;70.329;0;0;0;70.329;0;70.329;0;0
5;1;22;58.006;0;0;0;58.006;0;58.006;0;0
5;1;23;41.519;0;0;0;41.519;0;41.519;0;0
5;1;24;17.033;0;0;0;17.033;0;17.033;0;0
5;1;25;22.962;0;0;0;22.962;0;22.962;0;0
5;1;26;19.109;0;0;0;19.109;0;19.109;0;0
5;1;27;19.443;0;0;0;19.443;0;19.443;0;0
5;1;28;18.48;0;0;0;18.48;0;18.48;0;0
5;1;29;20.301;0;0;0;20.301;0;20.301;0;0
5;1;30;25.054;7.756;0;0;17.298;0;17.298;0;0
5;1;31;49.862;96.704;0;0;0;46.842;0;0;46.842
5;1;32;60.478;286.301;0;0;0;225.823;0;0;225.823
5;1;33;53.815;481.266;3.075;0;0;424.376;0;47.075;377.302
5;1;34;52.588;623.239;3.42;0;0;567.23;0;170.486;396.744
5;1;35;43.748;753.229;3.097;0;0;706.385;0;312.072;394.313
5;1;36;42.093;912.993;3.744;0;0;867.156;0;504.749;362.407
5;1;37;50.23;931.409;2.53;0;0;878.649;0;510.924;367.725
5;1;38;48.461;871.91;2.928;0;0;820.52;0;421.488;399.032
5;1;39;44.694;739.197;65.011;0;0;629.492;0;53.404;576.088
5;1;40;54.569;553.493;0;0;0;498.924;0;138.377;360.548
5;1;41;61.044;329.896;0;0;0;268.852;0;0;268.852
5;1;42;58.963;145.613;0;0;0;86.65;0;0;86.65
5;1;43;65.332;14.09;0;0;51.241;0;51.241;0;0
5;1;44;77.275;0;0;0;77.275;0;77.275;0;0
5;1;45;65.547;0;0;0;65.547;0;65.547;0;0
5;1;46;56.193;0;0;0;56.193;0;56.193;0;0
5;1;47;56.054;0;0;0;56.054;0;56.054;0;0
5;1;48;17.665;0;0;0;17.665;0;17.665;0;0
5;1;49;19.433;0;0;0;19.433;0;19.433;0;0
5;1;50;18.81;0;0;0;18.81;0;18.81;0;0
5;1;51;18.246;0;0;0;18.246;0;18.246;0;0
5;1;52;22.32;0;0;0;22.32;0;22.32;0;0
5;1;53;19.955;0;0;0;19.955;0;19.955;0;0
5;1;54;24.447;4.605;0;0;19.841;0;19.841;0;0
5;1;55;49.846;58.331;0;0;0;8.484;0;0;8.484
5;1;56;47.804;230.814;0;0;0;183.009;0;0;183.009
5;1;57;46.15;435.531;0;0;0;389.381;0;73.336;316.045
5;1;58;43.74;610.07;3.179;0;0;563.151;0;212.082;351.069
5;1;59;40.508;731.386;3.07;0;0;687.808;0;349.81;337.998
5;1;60;41.084;837.919;2.162;0;0;794.672;0;456.152;338.52
5;1;61;40.198;749.613;74.041;0;0;635.373;0;186.965;448.409
5;1;62;50.588;493.791;0;0;0;443.203;0;0;443.203
5;1;63;47.314;206.905;0;0;0;159.592;0;0;159.592
5;1;64;50.552;333.738;0;0;0;283.186;0;0;283.186
5;1;65;46.183;256.578;0;0;0;210.395;0;0;210.395
5;1;66;57.231;105.664;0;0;0;48.434;0;0;48.434
5;1;67;60.604;12.824;0;0;47.78;0;47.78;0;0
5;1;68;77.337;0;0;0;77.337;0;77.337;0;0
5;1;69;64.027;0;0;0;64.027;0;64.027;0;0
5;1;70;58.409;0;0;0;58.409;0;58.409;0;0
5;1;71;39.712;0;0;0;39.712;0;39.712;0;0
5;1;72;17.553;0;0;0;17.553;0;17.553;0;0
5;1;73;19.72;0;0;0;19.72;0;19.72;0;0
5;1;74;19.438;0;0;0;19.438;0;19.438;0;0
5;1;75;18.504;0;0;0;18.504;0;18.504;0;0
5;1;76;18.562;0;0;0;18.562;0;18.562;0;0
5;1;77;23.894;0;0;0;23.894;0;23.894;0;0
5;1;78;21.902;5.572;0;0;16.33;0;16.33;0;0
5;1;79;27.42;73.06;0;0;0;45.64;0;0;45.64
5;1;80;30.01;262.183;0;0;0;232.174;0;63.683;168.49
5;1;81;35.494;503.022;3.298;0;0;464.23;0;265.924;198.306
5;1;82;36.17;701.243;3.914;0;0;661.158;0;456.582;204.577
5;1;83;38.244;847.655;3.022;0;0;806.389;0;609.575;196.814
5;1;84;35.505;909.019;2.333;0;0;871.181;0;680.02;191.161
5;1;85;40.699;845.041;3.31;0;0;801.031;0;610.77;190.261
5;1;86;40.226;744.164;3.247;0;0;700.691;0;505.528;195.164
5;1;87;33.412;694.119;62.955;0;0;597.752;0;209.298;388.454
5;1;88;46.745;388.575;0;0;0;341.829;0;164.314;177.515
5;1;89;36.401;209.156;0;0;0;172.756;0;0;172.756
5;1;90;51.357;134.049;0;0;0;82.692;0;0;82.692
5;1;91;64.757;13.188;0;0;51.569;0;51.569;0;0
5;1;92;67.966;0;0;0;67.966;0;67.966;0;0
5;1;93;64.396;0;0;0;64.396;0;64.396;0;0
5;1;94;58.339;0;0;0;58.339;0;58.339;0;0
5;1;95;49.996;0;0;0;49.996;0;49.996;0;0
5;1;96;16.783;0;0;0;16.783;0;16.783;0;0
5;1;97;18.711;0;0;0;18.711;0;18.711;0;0
5;1;98;22.833;0;0;0;22.833;0;22.833;0;0
5;1;99;19.229;0;0;0;19.229;0;19.229;0;0
5;1;100;18.228;0;0;0;18.228;0;18.228;0;0
5;1;101;19.633;0;0;0;19.633;0;19.633;0;0
5;1;102;19.604;4.635;0;0;14.97;0;14.97;0;0
5;1;103;36.294;80.746;0;0;0;44.452;0;0;44.452
5;1;104;54.144;209.245;0;0;0;155.101;0;0;155.101
5;1;105;51.254;236.524;0;0;0;185.27;0;0;185.27
5;1;106;51.898;504.486;3.63;0;0;448.958;0;30.729;418.228
5;1;107;64.064;864.946;2.97;0;0;797.912;0;379.162;418.75
5;1;108;58.338;968.399;4.05;0;0;906.012;0;503.637;402.375
5;1;109;58.036;786.338;69.147;0;0;659.155;0;40.642;618.513
5;1;110;67.313;413.595;0;0;0;346.282;0;0;346.282
5;1;111;52.702;326.708;0;0;0;274.005;0;0;274.005
5;1;112;65.548;299.447;0;0;0;233.899;0;0;233.899
5;1;113;66.989;238.31;0;0;0;171.321;0;0;171.321
5;1;114;54.354;125.696;0;0;0;71.342;0;0;71.342
5;1;115;70.136;12.328;0;0;57.808;0;57.808;0;0
5;1;116;71.854;0;0;0;71.854;0;71.854;0;0
5;1;117;59.689;0;0;0;59.689;0;59.689;0;0
5;1;118;53.321;0;0;0;53.321;0;53.321;0;0
5;1;119;35.648;0;0;0;35.648;0;35.648;0;0
5;1;120;16.989;0;0;0;16.989;0;16.989;0;0
5;1;121;20.609;0;0;0;20.609;0;20.609;0;0
5;1;122;18.532;0;0;0;18.532;0;18.532;0;0
5;1;123;18.088;0;0;0;18.088;0;18.088;0;0
5;1;124;19.257;0;0;0;19.257;0;19.257;0;0
5;1;125;19.214;0;0;0;19.214;0;19.214;0;0
5;1;126;20.541;2.774;0;0;17.767;0;17.767;0;0
5;1;127;50.68;60.798;0;0;0;10.118;0;0;10.118
5;1;128;54.988;266.194;0;0;0;211.206;0;0;211.206
5;1;129;51.142;498.309;3.952;0;0;443.215;0;47.379;395.835
5;1;130;56.876;696.322;3.409;0;0;636.036;0;232.749;403.287
5;1;131;53.731;826.127;3.141;0;0;769.254;0;377.201;392.054
5;1;132;58.33;902.106;4.384;0;0;839.392;0;456.238;383.154
5;1;133;63.697;853.155;3.001;0;0;786.456;0;402.007;384.45
5;1;134;47.891;674.851;41.268;0;0;585.691;0;34.214;551.477
5;1;135;43.623;477.761;19.719;0;0;414.418;0;0;414.418
5;1;136;43.111;372.117;0;0;0;329.006;0;0;329.006
5;1;137;48.474;289.368;0;0;0;240.894;0;0;240.894
5;1;138;60.867;128.972;0;0;0;68.104;0;0;68.104
5;1;139;68.997;11.144;0;0;57.853;0;57.853;0;0
5;1;140;65.642;0;0;0;65.642;0;65.642;0;0
5;1;141;62.976;0;0;0;62.976;0;62.976;0;0
5;1;142;52.098;0;0;0;52.098;0;52.098;0;0
5;1;143;62.957;0;0;0;62.957;0;62.957;0;0
5;1;144;17.761;0;0;0;17.761;0;17.761;0;0
5;1;145;18.734;0;0;0;18.734;0;18.734;0;0
5;1;146;18.328;0;0;0;18.328;0;18.328;0;0
5;1;147;18.938;0;0;0;18.938;0;18.938;0;0
5;1;148;21.383;0;0;0;21.383;0;21.383;0;0
5;1;149;19.675;0;0;0;19.675;0;19.675;0;0
5;1;150;21.782;1.837;0;0;19.946;0;19.946;0;0
5;1;151;41.563;78.551;0;0;0;36.988;0;0;36.988
5;1;152;61.339;276.424;0;0;0;215.085;0;0;215.085
5;1;153;51.422;502.828;3.692;0;0;447.714;0;57.376;390.338
5;1;154;53.235;699.014;3.439;0;0;642.339;0;239.476;402.863
5;1;155;55.191;845.233;2.833;0;0;787.21;0;388.396;398.814
5;1;156;52.641;925.528;4.153;0;0;868.735;0;483.07;385.665
5;1;157;52.877;910.631;62.267;0;0;795.487;0;404.015;391.472
5;1;158;56.802;676.434;52.048;0;0;567.584;0;0;567.584
5;1;159;40.456;591.251;0;0;0;550.795;0;0;550.795
5;1;160;59.589;463.185;0;0;0;403.596;0;0;403.596
5;1;161;58.815;322.614;0;0;0;263.799;0;0;263.799
5;1;162;39.094;124.437;0;0;0;85.343;0;0;85.343
5;1;163;72.316;10.396;0;0;61.919;0;61.919;0;0
5;1;164;76.092;0;0;0;76.092;0;76.092;0;0
5;1;165;68.057;0;0;0;68.057;0;68.057;0;0
5;1;166;69.299;0;0;0;69.299;0;69.299;0;0
5;1;167;42.765;0;0;0;42.765;0;42.765;0;0
5;2;0;17.2;0;149.406;0;166.606;0;166.606;0;0
5;2;1;26.017;0;152.645;0;178.662;0;178.662;0;0
5;2;2;18.383;0;155.076;0;173.459;0;173.459;0;0
5;2;3;18.823;0;80.372;0;99.195;0;99.195;0;0
5;2;4;19.18;0;0;0;19.18;0;19.18;0;0
5;2;5;19.286;0;159.944;0;179.23;0;179.23;0;0
5;2;6;21.88;0;0;0;21.88;0;21.88;0;0
5;2;7;59.192;63.667;0;0;0;4.474;0;0;4.474
5;2;8;59.848;313.924;98.375;0;0;155.701;0;0;155.701
5;2;9;48.274;552.738;81.199;0;0;423.265;0;0;423.265
5;2;10;58.053;739.098;61.686;0;0;619.36;0;0;619.36
5;2;11;45.403;859.299;134.06;0;0;679.836;0;0;679.836
5;2;12;46.31;917.396;129.226;0;0;741.859;0;0;741.859
5;2;13;48.912;808.853;126.007;0;0;633.934;0;0;633.934
5;2;14;50.379;521.445;0;0;0;471.066;0;0;471.066
5;2;15;59.077;416.765;0;0;0;357.688;0;0;357.688
5;2;16;52.43;400.795;0;0;0;348.365;0;0;348.365
5;2;17;51.332;242.016;5.955;0;0;184.729;0;0;184.729
5;2;18;66.635;50.36;128.421;0;144.697;0;144.697;0;0
5;2;19;68.004;0;30.102;0;98.106;0;98.106;0;0
5;2;20;77.633;0;36.429;0;114.062;0;114.062;0;0
5;2;21;63.117;0;40.949;0;104.067;0;104.067;0;0
5;2;22;65.663;0;45.143;0;110.806;0;110.806;0;0
5;2;23;58.176;0;52.478;0;110.654;0;110.654;0;0
5;2;24;16.659;0;64.097;0;80.756;0;80.756;0;0
5;2;25;19.219;0;0;0;19.219;0;19.219;0;0
5;2;26;18.695;0;0;0;18.695;0;18.695;0;0
5;2;27;18.878;0;63.146;0;82.024;0;82.024;0;0
5;2;28;18.35;0;0;0;18.35;0;18.35;0;0
5;2;29;22.177;0;0;0;22.177;0;22.177;0;0
5;2;30;24.177;0;108.3;0;132.477;0;132.477;0;0
5;2;31;49.628;58.841;101.631;0;92.419;0;92.419;0;0
5;2;32;49.094;293.266;85.999;0;0;158.173;0;0;158.173
5;2;33;52.874;488.289;69.229;0;0;366.186;0;0;366.186
5;2;34;54.421;685.766;48.912;0;0;582.434;0;0;582.434
5;2;35;48.965;811.418;128.019;0;0;634.434;0;0;634.434
5;2;36;54.908;856.177;121.585;0;0;679.685;0;0;679.685
5;2;37;47.655;822.289;118.04;0;0;656.595;0;0;656.595
5;2;38;43.854;746.649;0;0;0;702.795;0;0;702.795
5;2;39;50.496;620.625;26.023;0;0;544.106;0;0;544.106
5;2;40;56.111;403.492;10.196;0;0;337.185;0;0;337.185
5;2;41;56.581;157.806;0;0;0;101.225;0;0;101.225
5;2;42;64.693;36.186;0;0;28.507;0;28.507;0;0
5;2;43;67.545;0;0;0;67.545;0;67.545;0;0
5;2;44;78.285;0;0;0;78.285;0;78.285;0;0
5;2;45;65.811;0;0;0;65.811;0;65.811;0;0
5;2;46;69.962;0;0;0;69.962;0;69.962;0;0
5;2;47;45.367;0;0;0;45.367;0;45.367;0;0
5;2;48;16.822;0;0;0;16.822;0;16.822;0;0
5;2;49;17.764;0;0;0;17.764;0;17.764;0;0
5;2;50;19.345;0;0;0;19.345;0;19.345;0;0
5;2;51;18.273;0;0;0;18.273;0;18.273;0;0
5;2;52;18.43;0;0;0;18.43;0;18.43;0;0
5;2;53;19.109;0;7.955;0;27.064;0;27.064;0;0
5;2;54;19.644;0;28.125;0;47.77;0;47.77;0;0
5;2;55;66.523;1.865;36.544;0;101.202;0;101.202;0;0
5;2;56;56.031;49.148;36.969;0;43.852;0;43.852;0;0
5;2;57;46.321;101.643;26.093;0;0;29.228;0;0;29.228
5;2;58;50.515;86.342;22.209;0;0;13.618;0;0;13.618
5;2;59;41.633;108.739;37.313;0;0;29.792;0;0;29.792
5;2;60;44.391;151.654;0;0;0;107.263;0;0;107.263
5;2;61;44.379;162.895;13.458;0;0;105.058;0;0;105.058
5;2;62;39.595;192.603;12.535;0;0;140.473;0;0;140.473
5;2;63;55.488;213.857;34.214;0;0;124.154;0;0;124.154
5;2;64;42.025;97.409;0;0;0;55.385;0;0;55.385
5;2;65;53.251;63.162;0;0;0;9.911;0;0;9.911
5;2;66;64.919;19.974;125.203;0;170.148;0;170.148;0;0
5;2;67;71.876;0;0;0;71.876;0;71.876;0;0
5;2;68;82.575;0;0;0;82.575;0;82.575;0;0
5;2;69;62.48;0;0;0;62.48;0;62.48;0;0
5;2;70;59.396;0;130.032;0;189.427;0;189.427;0;0
5;2;71;58.581;0;34.253;0;92.834;0;92.834;0;0
5;2;72;17.162;0;132.448;0;149.61;0;149.61;0;0
5;2;73;23.613;0;29.3;0;52.914;0;52.914;0;0
5;2;74;18.041;0;35.712;0;53.753;0;53.753;0;0
5;2;75;19.582;0;0;0;19.582;0;19.582;0;0
5;2;76;17.903;0;19.166;0;37.069;0;37.069;0;0
5;2;77;23.818;0;0;0;23.818;0;23.818;0;0
5;2;78;22.748;0;0;0;22.748;0;22.748;0;0
5;2;79;24.532;43.456;0;0;0;18.924;0;0;18.924
5;2;80;31.991;193.066;0;0;0;161.075;0;0;161.075
5;2;81;33.584;158.327;0;0;0;124.744;0;0;124.744
5;2;82;51.841;166.919;44.291;0;0;70.787;0;0;70.787
5;2;83;34.29;389.267;38.283;0;0;316.694;0;0;316.694
5;2;84;34.324;619.338;92.205;0;0;492.809;0;0;492.809
5;2;85;36.527;469.804;7.772;0;0;425.506;0;0;425.506
5;2;86;41.472;292.417;0;0;0;250.945;0;0;250.945
5;2;87;41.855;250.46;127.616;0;0;80.988;0;0;80.988
5;2;88;35.853;171.727;0;0;0;135.875;0;0;135.875
5;2;89;40.879;138.058;128.824;0;31.645;0;31.645;0;0
5;2;90;52.542;25.08;0;0;27.462;0;27.462;0;0
5;2;91;50.629;0;0;0;50.629;0;50.629;0;0
5;2;92;63.513;0;134.91;0;198.422;0;198.422;0;0
5;2;93;62.695;0;0;0;62.695;0;62.695;0;0
5;2;94;55.447;0;140.514;0;195.961;0;195.961;0;0
5;2;95;42.414;0;44.488;0;86.902;0;86.902;0;0
5;2;96;17.04;0;96.054;0;113.094;0;113.094;0;0
5;2;97;25.743;0;97.723;0;123.466;0;123.466;0;0
5;2;98;18.744;0;0;0;18.744;0;18.744;0;0
5;2;99;19.302;0;0;0;19.302;0;19.302;0;0
5;2;100;19.654;0;33.819;0;53.473;0;53.473;0;0
5;2;101;18.927;0;153.455;0;172.382;0;172.382;0;0
5;2;102;22.055;0;0;0;22.055;0;22.055;0;0
5;2;103;50.665;42.369;116.651;0;124.947;0;124.947;0;0
5;2;104;47.99;278.728;101.989;0;0;128.749;0;0;128.749
5;2;105;63.532;515.376;87.044;0;0;364.8;0;0;364.8
5;2;106;62.651;572.1;63.946;0;0;445.503;0;0;445.503
5;2;107;58.264;432.182;52.34;0;0;321.578;0;0;321.578
5;2;108;52.848;557.771;79.57;0;0;425.352;0;0;425.352
5;2;109;47.804;500.504;41.155;0;0;411.545;0;0;411.545
5;2;110;51.659;471.744;0;0;0;420.084;0;0;420.084
5;2;111;50.396;248.168;22.168;0;0;175.604;0;0;175.604
5;2;112;52.639;143.043;26.91;0;0;63.494;0;0;63.494
5;2;113;63.642;117.705;25.428;0;0;28.635;0;0;28.635
5;2;114;69.822;18.109;31.675;0;83.388;0;83.388;0;0
5;2;115;67.327;0;32.876;0;100.202;0;100.202;0;0
5;2;116;73.727;0;71.241;0;144.968;0;144.968;0;0
5;2;117;59.035;0;0;0;59.035;0;59.035;0;0
5;2;118;64.329;0;72.776;0;137.105;0;137.105;0;0
5;2;119;37.669;0;0;0;37.669;0;37.669;0;0
5;2;120;16.642;0;43.123;0;59.764;0;59.764;0;0
5;2;121;24.197;0;42.923;0;67.12;0;67.12;0;0
5;2;122;21.166;0;44.963;0;66.13;0;66.13;0;0
5;2;123;19.23;0;47.604;0;66.834;0;66.834;0;0
5;2;124;18.572;0;49.168;0;67.74;0;67.74;0;0
5;2;125;19.618;0;51.381;0;70.999;0;70.999;0;0
5;2;126;24.537;0;57.747;0;82.284;0;82.284;0;0
5;2;127;61.531;16.07;56.31;0;101.771;0;101.771;0;0
5;2;128;63.792;87.261;93.067;0;69.598;0;69.598;0;0
5;2;129;61.404;143.104;0;0;0;81.7;0;0;81.7
5;2;130;47.451;179.787;38.778;0;0;93.557;0;0;93.557
5;2;131;53.709;211.562;30.605;0;0;127.247;0;0;127.247
5;2;132;42.242;396.937;25.472;0;0;329.223;0;0;329.223
5;2;133;63.945;516.944;43.337;0;0;409.661;0;0;409.661
5;2;134;45.994;239.715;0;0;0;193.721;0;0;193.721
5;2;135;46.361;125.41;0;0;0;79.05;0;0;79.05
5;2;136;42.042;110.882;0;0;0;68.84;0;0;68.84
5;2;137;69.168;71.798;117.216;0;114.587;0;114.587;0;0
5;2;138;81.197;15.055;118.86;0;185.001;0;185.001;0;0
5;2;139;93.458;0;82.507;0;175.965;0;175.965;0;0
5;2;140;78.981;0;0;0;78.981;0;78.981;0;0
5;2;141;69.214;0;0;0;69.214;0;69.214;0;0
5;2;142;63.181;0;61.101;0;124.283;0;124.283;0;0
5;2;143;39.6;0;23.786;0;63.386;0;63.386;0;0
5;2;144;16.821;0;29.665;0;46.487;0;46.487;0;0
5;2;145;18.137;0;0;0;18.137;0;18.137;0;0
5;2;146;18.381;0;0;0;18.381;0;18.381;0;0
5;2;147;19.946;0;0;0;19.946;0;19.946;0;0
5;2;148;18.542;0;0;0;18.542;0;18.542;0;0
5;2;149;19.36;0;0;0;19.36;0;19.36;0;0
5;2;150;19.909;0;0;0;19.909;0;19.909;0;0
5;2;151;55.644;6.576;17.24;0;66.308;0;66.308;0;0
5;2;152;66.119;33.847;51.46;0;83.732;0;83.732;0;0
5;2;153;59.316;62.969;48.975;0;45.321;0;45.321;0;0
5;2;154;63.812;60.912;45.236;0;48.135;0;48.135;0;0
5;2;155;48.366;89.302;40.613;0;0;0.323;0;0;0.323
5;2;156;48.873;128.413;35.196;0;0;44.344;0;0;44.344
5;2;157;54.665;99.688;25.839;0;0;19.184;0;0;19.184
5;2;158;58.686;103.97;22.336;0;0;22.948;0;0;22.948
5;2;159;49.592;86.527;74.482;0;37.547;0;37.547;0;0
5;2;160;65.513;42.774;123.594;0;146.333;0;146.333;0;0
5;2;161;73.734;19.559;0;0;54.175;0;54.175;0;0
5;2;162;79.333;4.661;0;0;74.672;0;74.672;0;0
5;2;163;71.248;0;0;0;71.248;0;71.248;0;0
5;2;164;82.687;0;0;0;82.687;0;82.687;0;0
5;2;165;63.305;0;0;0;63.305;0;63.305;0;0
5;2;166;64.019;0;37.247;0;101.265;0;101.265;0;0
5;2;167;42.924;0;130.434;0;173.358;0;173.358;0;0
5;3;0;19.833;0;42.413;0;62.246;0;62.246;0;0
5;3;1;23.589;0;176.631;0;200.219;0;200.219;0;0
5;3;2;19.446;0;175.407;0;194.852;0;194.852;0;0
5;3;3;19.494;0;175.815;0;195.309;0;195.309;0;0
5;3;4;19.414;0;176.223;0;195.636;0;195.636;0;0
5;3;5;20.603;0;179.08;0;199.683;0;199.683;0;0
5;3;6;23.326;0;179.08;0;202.406;0;202.406;0;0
5;3;7;61.609;0;178.672;0;240.28;0;240.28;0;0
5;3;8;70.265;0;177.213;0;247.479;0;247.479;0;0
5;3;9;63.779;80.765;170.886;0;153.9;0;153.9;0;0
5;3;10;52.134;155.905;167.363;0;63.593;0;63.593;0;0
5;3;11;44.439;131.704;158.789;0;71.523;0;71.523;0;0
5;3;12;60.295;299.984;151.919;0;0;87.77;0;0;87.77
5;3;13;49.62;555.233;140.888;0;0;364.725;0;0;364.725
5;3;14;45.51;518.475;159.132;0;0;313.832;0;0;313.832
5;3;15;47.487;331.794;158.32;0;0;125.987;0;0;125.987
5;3;16;60.713;72.445;160.35;0;148.618;0;148.618;0;0
5;3;17;82.349;0;164.006;0;246.355;0;246.355;0;0
5;3;18;73.535;0;165.225;0;238.76;0;238.76;0;0
5;3;19;78.495;0;0;0;78.495;0;78.495;0;0
5;3;20;82.184;0;64.55;0;146.733;0;146.733;0;0
5;3;21;72.069;0;147.474;0;219.543;0;219.543;0;0
5;3;22;57.974;0;173.368;0;231.342;0;231.342;0;0
5;3;23;43.124;0;174.999;0;218.123;0;218.123;0;0
5;3;24;17.035;0;176.631;0;193.665;0;193.665;0;0
5;3;25;25.436;0;135.409;0;160.846;0;160.846;0;0
5;3;26;18.063;0;179.08;0;197.144;0;197.144;0;0
5;3;27;18.728;0;179.08;0;197.808;0;197.808;0;0
5;3;28;19.204;0;179.897;0;199.101;0;199.101;0;0
5;3;29;21.563;0;180.306;0;201.869;0;201.869;0;0
5;3;30;24.582;0;179.897;0;204.479;0;204.479;0;0
5;3;31;49.645;0;181.532;0;231.177;0;231.177;0;0
5;3;32;67.647;0;179.489;0;247.136;0;247.136;0;0
5;3;33;74.18;69.461;174.577;0;179.295;0;179.295;0;0
5;3;34;53.248;268.158;167.931;0;0;46.98;0;0;46.98
5;3;35;55.277;305.467;159.735;0;0;90.455;0;0;90.455
5;3;36;54.663;352.98;155.414;0;0;142.903;0;0;142.903
5;3;37;46.228;254.707;150.766;0;0;57.713;0;0;57.713
5;3;38;64.734;57.542;150.305;0;157.496;0;157.496;0;0
5;3;39;58.449;32.766;154.882;0;180.565;0;180.565;0;0
5;3;40;77.215;7.701;151.412;0;220.926;0;220.926;0;0
5;3;41;73.501;0;156.076;0;229.577;0;229.577;0;0
5;3;42;73.857;0;165.413;0;239.271;0;239.271;0;0
5;3;43;80.394;0;165.765;0;246.16;0;246.16;0;0
5;3;44;71.189;0;166.959;0;238.148;0;238.148;0;0
5;3;45;65.975;0;160.634;0;226.609;0;226.609;0;0
5;3;46;65.006;0;151.314;0;216.32;0;216.32;0;0
5;3;47;44.16;0;148.275;0;192.435;0;192.435;0;0
5;3;48;17.056;0;103.024;0;120.08;0;120.08;0;0
5;3;49;23.612;0;97.531;0;121.143;0;121.143;0;0
5;3;50;18.913;0;94.93;0;113.843;0;113.843;0;0
5;3;51;19.286;0;92.221;0;111.506;0;111.506;0;0
5;3;52;18.387;0;91.395;0;109.782;0;109.782;0;0
5;3;53;25.311;0;91.903;0;117.214;0;117.214;0;0
5;3;54;29.255;0;91.247;0;120.503;0;120.503;0;0
5;3;55;52.2;0;105.667;0;157.867;0;157.867;0;0
5;3;56;57.796;0;111.761;0;169.557;0;169.557;0;0
5;3;57;71.795;10.48;98.011;0;159.326;0;159.326;0;0
5;3;58;53.664;47.557;99.539;0;105.647;0;105.647;0;0
5;3;59;58.962;41.921;97.395;0;114.436;0;114.436;0;0
5;3;60;44.443;145.109;93.493;0;0;7.173;0;0;7.173
5;3;61;43.151;326.966;87.722;0;0;196.093;0;0;196.093
5;3;62;51.519;192.697;81.606;0;0;59.572;0;0;59.572
5;3;63;55.338;139.549;87.838;0;3.627;0;3.627;0;0
5;3;64;76.996;17.656;82.148;0;141.488;0;141.488;0;0
5;3;65;82.681;0;153.86;0;236.542;0;236.542;0;0
5;3;66;69.336;0;155.076;0;224.412;0;224.412;0;0
5;3;67;68.438;0;157.104;0;225.541;0;225.541;0;0
5;3;68;85.99;0;78.917;0;164.906;0;164.906;0;0
5;3;69;56.64;0;0;0;56.64;0;56.64;0;0
5;3;70;61.653;0;0;0;61.653;0;61.653;0;0
5;3;71;46.291;0;99.074;0;145.365;0;145.365;0;0
5;3;72;17.341;0;102.483;0;119.824;0;119.824;0;0
5;3;73;20.941;0;104.884;0;125.825;0;125.825;0;0
5;3;74;19.578;0;107.033;0;126.611;0;126.611;0;0
5;3;75;18.538;0;111.281;0;129.819;0;129.819;0;0
5;3;76;19.418;0;110.005;0;129.422;0;129.422;0;0
5;3;77;20.08;0;111.435;0;131.516;0;131.516;0;0
5;3;78;19.544;0;161.162;0;180.706;0;180.706;0;0
5;3;79;29.436;0;86.154;0;115.59;0;115.59;0;0
5;3;80;33.248;0;137.492;0;170.74;0;170.74;0;0
5;3;81;39.941;7.638;120.342;0;152.645;0;152.645;0;0
5;3;82;43.794;15.281;120.02;0;148.533;0;148.533;0;0
5;3;83;48.939;33.442;118.999;0;134.497;0;134.497;0;0
5;3;84;37.401;61.163;113.746;0;89.983;0;89.983;0;0
5;3;85;33.178;360.316;160.35;0;0;166.788;0;0;166.788
5;3;86;39.063;349.705;162.787;0;0;147.855;0;0;147.855
5;3;87;40.576;207.808;163.193;0;0;4.039;0;0;4.039
5;3;88;49.96;23.082;165.225;0;192.103;0;192.103;0;0
5;3;89;48.384;0;165.632;0;214.016;0;214.016;0;0
5;3;90;57.49;0;167.666;0;225.156;0;225.156;0;0
5;3;91;68.944;0;170.923;0;239.866;0;239.866;0;0
5;3;92;88.446;0;105.177;0;193.623;0;193.623;0;0
5;3;93;75.65;0;173.775;0;249.426;0;249.426;0;0
5;3;94;51.511;0;175.407;0;226.918;0;226.918;0;0
5;3;95;54.673;0;175.815;0;230.487;0;230.487;0;0
5;3;96;16.808;0;176.631;0;193.439;0;193.439;0;0
5;3;97;24.204;0;178.263;0;202.468;0;202.468;0;0
5;3;98;18.725;0;178.672;0;197.397;0;197.397;0;0
5;3;99;19.992;0;179.897;0;199.89;0;199.89;0;0
5;3;100;18.46;0;178.263;0;196.723;0;196.723;0;0
5;3;101;19.349;0;175.815;0;195.164;0;195.164;0;0
5;3;102;20.25;0;174.183;0;194.433;0;194.433;0;0
5;3;103;49.278;0;173.368;0;222.646;0;222.646;0;0
5;3;104;63.069;0;170.515;0;233.584;0;233.584;0;0
5;3;105;77.869;5.749;169.294;0;241.414;0;241.414;0;0
5;3;106;84.303;20.198;173.368;0;237.473;0;237.473;0;0
5;3;107;78.152;25.979;174.183;0;226.356;0;226.356;0;0
5;3;108;79.822;49.116;175.815;0;206.521;0;206.521;0;0
