Support_Year;Cluster;Timestep;to_network_kW;from_network_kW;to_main_grid_kW;from_main_grid_kW;to_grid_kW;from_grid_kW
0;2;37;14.191;0.0;0.0;0.0;14.191;0.0
0;2;38;10.871;0.0;0.0;0.0;10.871;0.0
0;2;39;2.431;0.0;0.0;0.0;2.431;0.0
0;2;40;0.0;6.827;0.0;0.0;0.0;6.827
0;2;41;0.0;10.098;0.0;0.0;0.0;10.098
0;2;42;0.0;1.428;0.0;0.0;0.0;1.428
0;2;43;0.0;1.271;0.0;0.0;0.0;1.271
0;2;44;0.0;1.338;0.0;0.0;0.0;1.338
0;2;45;0.0;1.26;0.0;0.0;0.0;1.26
0;2;46;0.0;1.229;0.0;0.0;0.0;1.229
0;2;47;0.0;1.355;0.0;0.0;0.0;1.355
0;2;48;0.0;1.285;0.0;0.0;0.0;1.285
0;2;49;0.0;1.302;0.0;0.0;0.0;1.302
0;2;50;0.0;1.344;0.0;0.0;0.0;1.344
0;2;51;0.0;1.393;0.0;0.0;0.0;1.393
0;2;52;0.0;1.329;0.0;0.0;0.0;1.329
0;2;53;0.0;1.41;0.0;0.0;0.0;1.41
0;2;54;0.0;1.307;0.0;0.0;0.0;1.307
0;2;55;0.0;1.178;0.0;0.0;0.0;1.178
0;2;56;0.0;0.135;0.0;0.0;0.0;0.135
0;2;57;1.245;0.0;0.0;0.0;1.245;0.0
0;2;58;8.071;0.0;0.0;0.0;8.071;0.0
0;2;59;8.877;0.0;0.0;0.0;8.877;0.0
0;2;60;16.866;0.0;0.0;0.0;16.866;0.0
0;2;61;15.928;0.0;0.0;0.0;15.928;0.0
0;2;62;9.66;0.0;0.0;0.0;9.66;0.0
0;2;63;14.55;0.0;0.0;0.0;14.55;0.0
0;2;64;0.698;0.0;0.0;0.0;0.698;0.0
0;2;65;0.0;0.724;0.0;0.0;0.0;0.724
0;2;66;0.0;1.209;0.0;0.0;0.0;1.209
0;2;67;0.0;1.275;0.0;0.0;0.0;1.275
0;2;68;0.0;1.328;0.0;0.0;0.0;1.328
0;2;69;0.0;1.222;0.0;0.0;0.0;1.222
0;2;70;0.0;1.315;0.0;0.0;0.0;1.315
0;2;71;0.0;1.597;0.0;0.0;0.0;1.597
0;2;72;0.0;2.313;0.0;0.0;0.0;2.313
0;2;73;0.0;2.84;0.0;0.0;0.0;2.84
0;2;74;0.0;3.342;0.0;0.0;0.0;3.342
0;2;75;0.0;3.867;0.0;0.0;0.0;3.867
0;2;76;0.0;4.255;0.0;0.0;0.0;4.255
0;2;77;24628.046;0.0;0.0;24632.807;24628.046;24632.807
0;2;78;0.0;5.245;0.0;0.0;0.0;5.245
0;2;79;0.0;5.601;0.0;0.0;0.0;5.601
0;2;80;0.0;4.913;0.0;0.0;0.0;4.913
0;2;81;0.181;0.0;0.0;0.0;0.181;0.0
0;2;82;12.808;0.0;0.0;0.0;12.808;0.0
0;2;83;14.808;0.0;0.0;0.0;14.808;0.0
0;2;84;6.538;0.0;0.0;0.0;6.538;0.0
