Support_Year;Cluster;Timestep;Heat_Demand_kW
0;3;62;317.389
0;3;63;365.416
0;3;64;356.766
0;3;65;282.937
0;3;66;285.232
0;3;67;291.932
0;3;68;335.303
0;3;69;349.119
0;3;70;350.437
0;3;71;323.363
0;3;72;339.917
0;3;73;343.339
0;3;74;349.47
0;3;75;358.984
0;3;76;356.66
0;3;77;360.391
0;3;78;363.744
0;3;79;532.969
0;3;80;533.801
0;3;81;381.904
0;3;82;386.303
0;3;83;372.43
0;3;84;375.051
0;3;85;345.863
0;3;86;350.644
0;3;87;404.45
0;3;88;390.014
0;3;89;330.277
0;3;90;335.582
0;3;91;352.131
0;3;92;398.549
0;3;93;392.22
0;3;94;415.191
0;3;95;386.918
0;3;96;415.703
0;3;97;422.012
0;3;98;435.547
0;3;99;446.015
0;3;100;445.649
0;3;101;440.248
0;3;102;527.171
0;3;103;530.801
0;3;104;443.29
0;3;105;426.228
0;3;106;438.21
0;3;107;441.148
0;3;108;479.218
0;3;109;434.214
0;3;110;422.461
0;3;111;408.126
0;3;112;409.998
0;3;113;408.375
0;3;114;461.446
0;3;115;442.473
0;3;116;455.564
0;3;117;438.521
0;3;118;381.117
0;3;119;389.136
0;3;120;408.313
0;3;121;411.158
0;3;122;423.008
0;3;123;437.545
0;3;124;451.299
0;3;125;465.367
0;3;126;560.622
0;3;127;557.864
0;3;128;477.495
0;3;129;478.811
0;3;130;464.692
0;3;131;457.493
0;3;132;480.473
0;3;133;410.66
0;3;134;414.809
0;3;135;418.663
0;3;136;408.178
0;3;137;410.667
0;3;138;452.848
0;3;139;463.363
0;3;140;485.4
0;3;141;475.19
0;3;142;416.273
0;3;143;436.534
0;3;144;446.504
0;3;145;456.282
0;3;146;460.816
0;3;147;468.471
0;3;148;472.787
0;3;149;473.036
0;3;150;567.687
0;3;151;552.343
0;3;152;474.803
0;3;153;445.007
0;3;154;433.618
0;3;155;398.812
0;3;156;421.565
0;3;157;372.468
0;3;158;374.172
0;3;159;369.339
0;3;160;358.254
0;3;161;347.181
0;3;162;399.314
0;3;163;398.147
0;3;164;387.066
0;3;165;383.182
0;3;166;310.907
0;3;167;328.501
