Support_Year;Cluster;Timestep;Power_Demand_kW
0;1;91;0.713
0;1;92;2.862
0;1;93;2.747
0;1;94;2.259
0;1;95;0.606
0;1;96;0.176
0;1;97;0.392
0;1;98;0.395
0;1;99;0.392
0;1;100;0.309
0;1;101;0.309
0;1;102;0.397
0;1;103;0.176
0;1;104;0.33
0;1;105;0.347
0;1;106;3.054
0;1;107;0.669
0;1;108;0.789
0;1;109;0.347
0;1;110;0.344
0;1;111;0.616
0;1;112;0.477
0;1;113;0.589
0;1;114;1.899
0;1;115;0.432
0;1;116;2.284
0;1;117;0.687
0;1;118;0.547
0;1;119;0.214
0;1;120;0.176
0;1;121;0.403
0;1;122;0.403
0;1;123;0.176
0;1;124;0.176
0;1;125;0.211
0;1;126;0.403
0;1;127;1.518
0;1;128;0.303
0;1;129;0.539
0;1;130;0.183
0;1;131;0.176
0;1;132;0.58
0;1;133;0.359
0;1;134;0.208
0;1;135;0.357
0;1;136;0.445
0;1;137;0.476
0;1;138;2.989
0;1;139;0.287
0;1;140;0.826
0;1;141;0.847
0;1;142;0.75
0;1;143;3.254
0;1;144;0.176
0;1;145;0.176
0;1;146;0.176
0;1;147;0.27
0;1;148;0.31
0;1;149;0.31
0;1;150;0.176
0;1;151;0.406
0;1;152;0.27
0;1;153;1.829
0;1;154;0.176
0;1;155;0.302
0;1;156;0.176
0;1;157;0.176
0;1;158;0.252
0;1;159;0.252
0;1;160;0.458
0;1;161;0.661
0;1;162;0.427
0;1;163;0.592
0;1;164;0.614
0;1;165;0.367
0;1;166;0.362
0;1;167;0.406
0;2;0;0.176
0;2;1;0.176
0;2;2;0.176
0;2;3;0.603
0;2;4;0.314
0;2;5;0.314
0;2;6;0.71
0;2;7;0.863
0;2;8;0.176
0;2;9;0.449
0;2;10;0.427
0;2;11;0.364
0;2;12;0.26
0;2;13;0.176
0;2;14;0.245
0;2;15;0.496
0;2;16;1.251
0;2;17;0.226
0;2;18;2.565
0;2;19;1.477
0;2;20;2.304
0;2;21;3.421
0;2;22;0.533
0;2;23;0.454
0;2;24;0.176
0;2;25;0.376
0;2;26;0.376
0;2;27;0.288
0;2;28;0.176
0;2;29;0.42
0;2;30;0.176
0;2;31;0.31
0;2;32;0.326
0;2;33;0.509
0;2;34;0.939
0;2;35;0.328
0;2;36;0.729
0;2;37;1.473
0;2;38;0.214
0;2;39;0.25
0;2;40;1.603
0;2;41;0.422
0;2;42;0.422
0;2;43;0.754
0;2;44;1.84
0;2;45;1.876
0;2;46;2.042
0;2;47;1.204
0;2;48;0.176
0;2;49;0.176
0;2;50;0.264
0;2;51;0.454
0;2;52;0.176
0;2;53;0.176
0;2;54;0.176
0;2;55;0.176
0;2;56;3.887
0;2;57;0.658
0;2;58;0.71
0;2;59;0.332
0;2;60;0.499
0;2;61;0.213
0;2;62;0.79
0;2;63;0.326
0;2;64;0.326
0;2;65;1.526
0;2;66;1.997
0;2;67;0.468
0;2;68;2.106
0;2;69;1.161
0;2;70;2.099
0;2;71;0.629
0;2;72;0.176
0;2;73;0.356
0;2;74;0.276
0;2;75;0.176
0;2;76;0.516
0;2;77;0.409
0;2;78;0.591
0;2;79;0.607
0;2;80;1.644
0;2;81;0.409
0;2;82;0.467
0;2;83;0.688
0;2;84;0.58
0;2;85;0.464
0;2;86;0.176
0;2;87;0.409
0;2;88;0.454
0;2;89;0.176
0;2;90;0.493
0;2;91;2.974
0;2;92;2.306
0;2;93;2.241
0;2;94;1.211
0;2;95;0.813
0;2;96;0.176
0;2;97;0.584
0;2;98;0.176
0;2;99;0.176
0;2;100;0.176
0;2;101;0.364
0;2;102;0.176
0;2;103;0.451
0;2;104;0.647
0;2;105;1.733
0;2;106;1.917
0;2;107;1.786
0;2;108;1.733
0;2;109;0.502
0;2;110;2.836
0;2;111;0.716
0;2;112;0.425
0;2;113;0.816
0;2;114;1.991
0;2;115;0.77
0;2;116;2.321
0;2;117;2.145
0;2;118;0.72
0;2;119;2.85
0;2;120;0.176
0;2;121;0.408
0;2;122;0.176
0;2;123;0.391
0;2;124;0.604
0;2;125;0.391
0;2;126;0.507
0;2;127;0.368
0;2;128;1.102
0;2;129;2.292
0;2;130;0.214
0;2;131;0.176
0;2;132;0.458
0;2;133;0.632
0;2;134;2.086
0;2;135;0.299
0;2;136;0.176
0;2;137;0.256
0;2;138;1.001
0;2;139;1.884
0;2;140;1.034
0;2;141;1.103
0;2;142;0.492
0;2;143;0.318
0;2;144;0.176
0;2;145;0.176
0;2;146;0.38
0;2;147;0.38
0;2;148;0.313
0;2;149;0.234
0;2;150;0.56
0;2;151;0.388
0;2;152;0.699
0;2;153;0.792
0;2;154;1.638
0;2;155;0.839
0;2;156;0.766
0;2;157;0.509
0;2;158;0.248
0;2;159;0.485
0;2;160;0.287
0;2;161;0.518
0;2;162;0.724
0;2;163;0.708
0;2;164;1.121
0;2;165;2.8
0;2;166;0.176
0;2;167;0.516
0;3;0;0.183
0;3;1;0.328
0;3;2;0.309
0;3;3;0.176
0;3;4;0.416
0;3;5;0.409
0;3;6;0.41
0;3;7;0.503
0;3;8;0.331
0;3;9;0.576
0;3;10;0.516
0;3;11;0.345
0;3;12;1.387
0;3;13;1.326
0;3;14;0.447
0;3;15;0.97
0;3;16;0.534
0;3;17;1.504
0;3;18;2.633
0;3;19;0.537
0;3;20;0.597
0;3;21;1.771
0;3;22;0.702
0;3;23;0.451
0;3;24;0.176
0;3;25;0.176
0;3;26;0.275
0;3;27;0.357
0;3;28;0.176
0;3;29;0.176
0;3;30;0.62
0;3;31;0.644
0;3;32;0.62
0;3;33;0.394
0;3;34;0.349
0;3;35;0.622
0;3;36;0.573
0;3;37;0.68
0;3;38;3.144
0;3;39;2.102
0;3;40;1.122
0;3;41;1.025
0;3;42;2.724
0;3;43;0.706
0;3;44;3.259
0;3;45;1.086
0;3;46;2.381
0;3;47;3.032
0;3;48;0.185
0;3;49;0.176
0;3;50;0.502
0;3;51;0.266
0;3;52;0.389
0;3;53;0.389
0;3;54;0.176
0;3;55;0.319
0;3;56;0.306
0;3;57;0.607
0;3;58;0.299
0;3;59;0.297
0;3;60;0.389
0;3;61;0.176
0;3;62;0.176
0;3;63;0.246
0;3;64;0.769
0;3;65;0.383
0;3;66;0.583
0;3;67;0.565
0;3;68;0.346
0;3;69;3.537
0;3;70;2.09
0;3;71;0.231
0;3;72;0.176
0;3;73;0.431
0;3;74;0.334
0;3;75;0.176
0;3;76;0.176
0;3;77;0.176
0;3;78;0.176
0;3;79;0.176
0;3;80;0.176
0;3;81;0.467
0;3;82;0.308
0;3;83;0.346
0;3;84;0.48
0;3;85;0.913
0;3;86;3.537
0;3;87;3.069
0;3;88;2.059
0;3;89;0.326
0;3;90;4.488
0;3;91;2.766
0;3;92;2.249
0;3;93;0.205
0;3;94;0.298
0;3;95;1.732
0;3;96;0.176
0;3;97;0.418
0;3;98;0.315
0;3;99;0.72
0;3;100;0.176
0;3;101;0.279
0;3;102;0.176
0;3;103;0.176
0;3;104;0.176
0;3;105;0.968
0;3;106;3.196
0;3;107;0.85
0;3;108;0.786
0;3;109;0.403
0;3;110;1.421
0;3;111;3.411
0;3;112;0.814
0;3;113;0.742
0;3;114;0.826
0;3;115;0.691
0;3;116;0.615
0;3;117;1.897
0;3;118;2.763
0;3;119;0.466
0;3;120;0.176
0;3;121;0.298
0;3;122;0.268
0;3;123;0.176
0;3;124;0.176
0;3;125;0.389
0;3;126;0.298
0;3;127;0.176
0;3;128;0.275
0;3;129;0.675
0;3;130;0.372
0;3;131;0.461
0;3;132;0.526
0;3;133;0.222
0;3;134;3.894
0;3;135;2.546
0;3;136;0.788
0;3;137;1.779
0;3;138;1.898
0;3;139;0.8
0;3;140;1.576
0;3;141;0.588
0;3;142;2.74
0;3;143;0.735
0;3;144;0.176
0;3;145;0.176
0;3;146;0.176
0;3;147;0.43
0;3;148;0.176
0;3;149;0.302
0;3;150;0.302
0;3;151;0.198
0;3;152;0.535
0;3;153;0.86
0;3;154;1.774
0;3;155;0.622
0;3;156;0.756
0;3;157;0.605
0;3;158;5.471
0;3;159;0.473
0;3;160;0.731
0;3;161;2.469
0;3;162;0.983
0;3;163;2.039
0;3;164;3.281
0;3;165;1.215
0;3;166;1.008
0;3;167;0.661
