Support_Year;Cluster;Timestep;HP;EB;from_grid;from_main_grid;Power_Demand_kW
5;2;63;36.475;24.291;0.0;60.766;60.766
5;2;64;44.961;30.966;0.0;75.928;75.928
5;2;65;48.003;130.216;0.0;178.218;178.218
5;2;66;43.641;0.0;0.0;43.641;43.641
5;2;67;60.059;44.024;0.0;104.082;104.082
5;2;68;53.821;0.0;0.0;53.821;53.821
5;2;69;61.468;33.906;0.0;95.373;95.373
5;2;70;49.145;0.0;0.0;49.145;49.145
5;2;71;50.233;0.0;0.0;50.233;50.233
5;2;72;5.761;0.0;0.0;5.761;5.761
5;2;73;13.087;41.089;0.0;54.176;54.176
5;2;74;8.188;42.853;0.0;51.04;51.04
5;2;75;8.285;44.105;0.0;52.39;52.39
5;2;76;8.54;45.154;0.0;53.694;53.694
5;2;77;7.499;47.106;0.0;54.605;54.605
5;2;78;12.784;48.393;0.0;61.177;61.177
5;2;79;14.522;63.839;0.0;78.361;78.361
5;2;80;34.425;64.821;0.0;99.245;99.245
5;2;81;30.692;51.701;0.0;82.393;82.393
5;2;82;26.797;49.069;0.0;75.866;75.866
5;2;83;24.793;39.089;0.0;63.882;63.882
5;2;84;39.713;29.106;0.0;68.818;68.818
5;2;85;33.913;23.721;0.0;57.635;57.635
5;2;86;38.512;131.91;0.0;170.422;170.422
5;2;87;35.792;44.457;0.0;80.249;80.249
5;2;88;43.859;9.215;0.0;53.074;53.074
5;2;89;48.915;0.0;0.0;48.915;48.915
5;2;90;40.415;0.0;0.0;40.415;40.415
5;2;91;55.956;0.0;0.0;55.956;55.956
5;2;92;48.883;139.544;0.0;188.427;188.427
5;2;93;47.563;41.857;0.0;89.42;89.42
5;2;94;41.739;0.0;0.0;41.739;41.739
5;2;95;40.801;84.075;0.0;124.875;124.875
5;2;96;5.457;0.0;0.0;5.457;5.457
5;2;97;9.357;0.0;0.0;9.357;9.357
5;2;98;7.953;69.914;0.0;77.867;77.867
5;2;99;7.874;149.743;0.0;157.617;157.617
5;2;100;8.8;78.825;0.0;87.625;87.625
5;2;101;7.209;0.0;0.0;7.209;7.209
5;2;102;10.806;89.71;0.0;100.516;100.516
5;2;103;21.381;92.191;0.0;113.573;113.573
5;2;104;39.216;86.016;0.0;125.232;125.232
5;2;105;49.73;81.671;0.0;131.401;131.401
5;2;106;44.199;74.271;0.0;118.47;118.47
5;2;107;49.396;67.812;0.0;117.208;117.208
5;2;108;32.691;66.975;0.0;99.665;99.665
5;2;109;30.002;113.484;0.0;143.486;143.486
5;2;110;44.449;0.0;0.0;44.449;44.449
5;2;111;46.057;55.79;0.0;101.847;101.847
5;2;112;42.407;56.338;0.0;98.745;98.745
5;2;113;41.342;59.463;0.0;100.805;100.805
5;2;114;46.59;65.431;0.0;112.021;112.021
5;2;115;56.756;69.059;0.0;125.816;125.816
5;2;116;46.71;71.751;0.0;118.461;118.461
5;2;117;35.382;74.685;0.0;110.067;110.067
5;2;118;52.762;68.126;0.0;120.888;120.888
5;2;119;31.993;151.871;0.0;183.864;183.864
5;2;120;5.794;0.0;0.0;5.794;5.794
5;2;121;7.115;155.279;0.0;162.394;162.394
5;2;122;8.998;11.905;0.0;20.903;20.903
5;2;123;14.292;88.701;0.0;102.993;102.993
5;2;124;8.146;91.048;0.0;99.194;99.194
5;2;125;7.547;92.405;0.0;99.952;99.952
5;2;126;12.151;102.725;0.0;114.876;114.876
5;2;127;23.361;98.266;0.0;121.627;121.627
5;2;128;37.291;91.176;0.0;128.467;128.467
5;2;129;34.935;87.46;0.0;122.395;122.395
5;2;130;37.87;82.381;0.0;120.251;120.251
5;2;131;28.028;74.352;0.0;102.379;102.379
5;2;132;24.831;67.142;0.0;91.972;91.972
5;2;133;30.709;54.881;0.0;85.59;85.59
5;2;134;23.165;140.817;0.0;163.982;163.982
5;2;135;35.786;93.212;0.0;128.998;128.998
5;2;136;39.555;0.0;0.0;39.555;39.555
5;2;137;59.133;17.464;0.0;76.597;76.597
5;2;138;54.216;0.0;0.0;54.216;54.216
5;2;139;54.698;148.467;0.0;203.165;203.165
5;2;140;65.542;48.781;0.0;114.324;114.324
5;2;141;47.593;0.0;0.0;47.593;47.593
5;2;142;64.161;139.935;0.0;204.097;204.097
5;2;143;31.621;0.0;0.0;31.621;31.621
5;2;144;7.292;78.411;0.0;85.703;85.703
5;2;145;7.841;80.857;0.0;88.698;88.698
5;2;146;7.641;84.376;0.0;92.017;92.017
5;2;147;8.324;85.752;0.0;94.076;94.076
5;2;148;10.037;87.928;0.0;97.965;97.965
5;2;149;8.417;88.278;0.0;96.695;96.695
5;2;150;15.832;100.971;0.0;116.803;116.803
5;2;151;30.477;100.157;0.0;130.633;130.633
5;2;152;34.531;89.98;0.0;124.511;124.511
5;2;153;41.256;86.419;0.0;127.675;127.675
5;2;154;45.085;81.337;0.0;126.421;126.421
5;2;155;32.229;76.077;0.0;108.306;108.306
5;2;156;30.222;70.756;0.0;100.978;100.978
5;2;157;34.879;57.905;0.0;92.785;92.785
5;2;158;23.821;51.378;0.0;75.199;75.199
5;2;159;27.318;46.862;0.0;74.18;74.18
5;2;160;36.451;44.579;0.0;81.029;81.029
5;2;161;57.554;43.502;0.0;101.056;101.056
5;2;162;51.751;51.912;0.0;103.663;103.663
5;2;163;55.991;53.436;0.0;109.426;109.426
5;2;164;55.087;53.704;0.0;108.791;108.791
5;2;165;50.906;54.908;0.0;105.813;105.813
5;2;166;43.04;69.667;0.0;112.707;112.707
5;2;167;33.183;142.941;0.0;176.123;176.123
5;3;0;6.358;79.661;0.0;86.019;86.019
5;3;1;10.568;186.093;0.0;196.661;196.661
5;3;2;7.835;184.804;0.0;192.639;192.639
5;3;3;8.21;185.233;0.0;193.443;193.443
5;3;4;8.066;185.663;0.0;193.729;193.729
5;3;5;8.171;188.674;0.0;196.845;196.845
5;3;6;15.507;188.674;0.0;204.181;204.181
5;3;7;28.718;188.244;0.0;216.962;216.962
5;3;8;47.044;186.953;0.0;233.998;233.998
5;3;9;35.036;184.804;0.0;219.84;219.84
5;3;10;34.362;181.463;0.0;215.826;215.826
5;3;11;32.364;172.078;0.0;204.442;204.442
5;3;12;30.212;169.539;0.0;199.751;199.751
5;3;13;26.681;152.984;0.0;179.665;179.665
5;3;14;38.72;167.657;0.0;206.377;206.377
5;3;15;34.908;166.802;0.0;201.71;201.71
5;3;16;38.497;168.94;0.0;207.437;207.437
5;3;17;46.901;129.697;0.0;176.598;176.598
5;3;18;57.796;174.077;0.0;231.873;231.873
5;3;19;56.088;0.0;0.0;56.088;56.088
5;3;20;65.558;130.489;0.0;196.047;196.047
5;3;21;43.265;159.95;0.0;203.214;203.214
5;3;22;53.007;182.655;0.0;235.662;235.662
5;3;23;22.314;184.374;0.0;206.687;206.687
5;3;24;5.597;186.093;0.0;191.69;191.69
5;3;25;10.3;183.511;0.0;193.811;193.811
5;3;26;7.307;188.674;0.0;195.981;195.981
5;3;27;9.902;188.674;0.0;198.576;198.576
5;3;28;7.804;189.535;0.0;197.339;197.339
5;3;29;7.388;189.965;0.0;197.353;197.353
5;3;30;8.45;189.535;0.0;197.984;197.984
5;3;31;40.368;191.257;0.0;231.625;231.625
5;3;32;42.845;189.104;0.0;231.949;231.949
5;3;33;30.501;186.953;0.0;217.455;217.455
5;3;34;28.734;182.916;0.0;211.65;211.65
5;3;35;35.884;175.195;0.0;211.079;211.079
5;3;36;35.27;172.479;0.0;207.749;207.749
5;3;37;30.053;164.385;0.0;194.438;194.438
5;3;38;27.426;162.234;0.0;189.66;189.66
5;3;39;41.878;165.443;0.0;207.321;207.321
5;3;40;39.48;165.239;0.0;204.719;204.719
5;3;41;69.503;166.343;0.0;235.846;235.846
5;3;42;61.555;176.954;0.0;238.509;238.509
5;3;43;66.871;175.248;0.0;242.119;242.119
5;3;44;66.865;173.771;0.0;240.636;240.636
5;3;45;51.459;174.637;0.0;226.096;226.096
5;3;46;41.725;164.294;0.0;206.019;206.019
5;3;47;44.268;159.113;0.0;203.38;203.38
5;3;48;5.744;141.79;0.0;147.534;147.534
5;3;49;9.571;134.399;0.0;143.97;143.97
5;3;50;7.686;129.853;0.0;137.539;137.539
5;3;51;8.014;125.099;0.0;133.112;133.112
5;3;52;7.499;124.157;0.0;131.656;131.656
5;3;53;8.488;123.327;0.0;131.815;131.815
5;3;54;12.456;121.787;0.0;134.243;134.243
5;3;55;28.593;141.313;0.0;169.906;169.906
5;3;56;46.771;144.173;0.0;190.944;190.944
5;3;57;30.568;127.648;0.0;158.216;158.216
5;3;58;32.349;128.106;0.0;160.454;160.454
5;3;59;31.932;123.082;0.0;155.014;155.014
5;3;60;22.784;120.384;0.0;143.167;143.167
5;3;61;28.691;111.667;0.0;140.358;140.358
5;3;62;27.368;104.986;0.0;132.354;132.354
5;3;63;26.686;107.313;0.0;133.998;133.998
5;3;64;48.659;105.934;0.0;154.593;154.593
5;3;65;54.035;162.103;0.0;216.139;216.139
5;3;66;53.328;163.384;0.0;216.712;216.712
5;3;67;53.704;141.901;0.0;195.606;195.606
5;3;68;65.264;114.698;0.0;179.962;179.962
5;3;69;56.365;0.0;0.0;56.365;56.365
5;3;70;45.329;79.088;0.0;124.417;124.417
5;3;71;36.13;119.799;0.0;155.929;155.929
5;3;72;5.644;122.845;0.0;128.489;128.489
5;3;73;9.651;123.834;0.0;133.485;133.485
5;3;74;7.309;126.747;0.0;134.055;134.055
5;3;75;7.227;130.816;0.0;138.043;138.043
5;3;76;7.625;130.192;0.0;137.817;137.817
5;3;77;7.399;131.022;0.0;138.421;138.421
5;3;78;8.237;169.796;0.0;178.032;178.032
5;3;79;11.481;119.06;0.0;130.541;130.541
5;3;80;24.096;156.15;0.0;180.246;180.246
5;3;81;39.448;139.113;0.0;178.561;178.561
5;3;82;37.104;139.239;0.0;176.343;176.343
5;3;83;41.34;138.047;0.0;179.388;179.388
5;3;84;26.451;133.637;0.0;160.089;160.089
5;3;85;28.73;168.94;0.0;197.67;197.67
5;3;86;37.196;86.646;0.0;123.843;123.843
5;3;87;34.284;171.936;0.0;206.22;206.22
5;3;88;35.587;172.47;0.0;208.057;208.057
5;3;89;45.013;174.505;0.0;219.518;219.518
5;3;90;51.259;176.648;0.0;227.907;227.907
5;3;91;50.658;144.61;0.0;195.268;195.268
5;3;92;54.613;92.551;0.0;147.163;147.163
5;3;93;48.381;183.085;0.0;231.466;231.466
5;3;94;52.415;184.804;0.0;237.219;237.219
5;3;95;36.566;185.233;0.0;221.799;221.799
5;3;96;5.775;186.093;0.0;191.868;191.868
5;3;97;9.948;187.813;0.0;197.762;197.762
5;3;98;6.818;188.244;0.0;195.061;195.061
5;3;99;7.548;189.535;0.0;197.083;197.083
5;3;100;8.038;187.813;0.0;195.852;195.852
5;3;101;7.858;185.233;0.0;193.091;193.091
5;3;102;14.42;183.514;0.0;197.934;197.934
5;3;103;24.89;182.655;0.0;207.545;207.545
5;3;104;31.55;179.65;0.0;211.201;211.201
5;3;105;56.054;178.363;0.0;234.417;234.417
5;3;106;50.133;182.655;0.0;232.789;232.789
5;3;107;43.871;183.514;0.0;227.386;227.386
5;3;108;36.212;185.233;0.0;221.445;221.445
5;3;109;30.286;183.514;0.0;213.801;213.801
5;3;110;45.488;182.655;0.0;228.144;228.144
5;3;111;40.889;181.367;0.0;222.256;222.256
5;3;112;41.351;180.509;0.0;221.859;221.859
5;3;113;49.816;180.079;0.0;229.895;229.895
5;3;114;58.292;180.079;0.0;238.372;238.372
5;3;115;63.566;179.65;0.0;243.217;243.217
5;3;116;40.336;178.363;0.0;218.7;218.7
5;3;117;52.878;178.363;0.0;231.241;231.241
5;3;118;60.444;177.934;0.0;238.378;238.378
5;3;119;47.646;178.792;0.0;226.439;226.439
5;3;120;5.703;178.792;0.0;184.495;184.495
5;3;121;9.903;179.65;0.0;189.553;189.553
5;3;122;7.037;182.226;0.0;189.263;189.263
5;3;123;7.346;185.233;0.0;192.579;192.579
5;3;124;7.377;188.674;0.0;196.051;196.051
5;3;125;8.013;191.257;0.0;199.27;199.27
5;3;126;13.568;190.826;0.0;204.394;204.394
5;3;127;37.169;191.257;0.0;228.426;228.426
5;3;128;33.487;189.965;0.0;223.452;223.452
5;3;129;42.075;187.813;0.0;229.889;229.889
5;3;130;31.137;183.514;0.0;214.652;214.652
5;3;131;35.142;182.655;0.0;217.798;217.798
5;3;132;27.049;181.796;0.0;208.846;208.846
5;3;133;34.018;179.65;0.0;213.669;213.669
5;3;134;31.118;180.079;0.0;211.198;211.198
5;3;135;33.751;180.938;0.0;214.688;214.688
5;3;136;35.027;180.079;0.0;215.107;215.107
5;3;137;54.54;182.655;0.0;237.196;237.196
5;3;138;66.762;183.514;0.0;250.276;250.276
5;3;139;55.963;184.804;0.0;240.766;240.766
5;3;140;62.099;186.953;0.0;249.052;249.052
5;3;141;42.334;188.244;0.0;230.578;230.578
5;3;142;44.663;189.535;0.0;234.197;234.197
5;3;143;39.551;190.396;0.0;229.946;229.946
5;3;144;5.452;187.813;0.0;193.266;193.266
5;3;145;12.775;189.965;0.0;202.741;202.741
5;3;146;7.376;189.104;0.0;196.48;196.48
5;3;147;8.622;191.257;0.0;199.879;199.879
5;3;148;7.093;190.396;0.0;197.489;197.489
5;3;149;8.083;190.826;19.225;218.134;218.134
5;3;150;13.817;189.535;83.374;286.725;286.725
5;3;151;22.423;187.813;83.688;293.925;293.925
5;3;152;46.967;186.093;29.133;262.194;262.194
5;3;153;44.77;179.221;7.11;231.101;231.101
5;3;154;28.816;171.856;0.0;200.672;200.672
5;3;155;24.492;158.062;0.0;182.554;182.554
5;3;156;36.098;154.355;0.0;190.453;190.453
5;3;157;29.482;168.94;0.0;198.422;198.422
5;3;158;35.568;116.925;0.0;152.493;152.493
5;3;159;38.376;140.478;0.0;178.853;178.853
5;3;160;50.269;137.24;0.0;187.509;187.509
5;3;161;45.227;135.81;0.0;181.037;181.037
5;3;162;42.325;143.155;0.0;185.48;185.48
5;3;163;51.995;142.018;0.0;194.012;194.012
5;3;164;57.271;163.388;0.0;220.659;220.659
5;3;165;55.925;167.657;0.0;223.582;223.582
5;3;166;52.342;168.085;0.0;220.426;220.426
5;3;167;37.152;169.796;0.0;206.948;206.948
10;0;0;5.441;55.294;0.0;60.735;60.735
10;0;1;7.569;199.019;0.0;206.588;206.588
10;0;2;7.575;194.704;0.0;202.279;202.279
10;0;3;7.682;192.549;0.0;200.232;200.232
10;0;4;7.433;195.567;0.0;202.999;202.999
10;0;5;8.777;199.019;0.0;207.796;207.796
10;0;6;8.799;202.908;0.0;211.707;211.707
10;0;7;23.945;205.07;0.0;229.016;229.016
10;0;8;28.062;205.503;0.0;233.565;233.565
10;0;9;34.716;206.802;0.0;241.517;241.517
10;0;10;43.635;206.802;0.0;250.437;250.437
10;0;11;27.06;202.043;0.0;229.103;229.103
10;0;12;26.952;196.429;0.0;223.381;223.381
10;0;13;29.446;191.688;0.0;221.133;221.133
10;0;14;24.958;188.11;0.0;213.069;213.069
10;0;15;37.252;185.663;0.0;222.915;222.915
10;0;16;42.446;182.952;0.0;225.398;225.398
10;0;17;45.656;176.52;0.0;222.176;222.176
10;0;18;44.483;179.587;0.0;224.069;224.069
10;0;19;54.742;178.181;0.0;232.923;232.923
10;0;20;44.147;184.853;0.0;229.001;229.001
10;0;21;54.243;183.644;0.0;237.887;237.887
10;0;22;52.92;184.016;0.0;236.936;236.936
10;0;23;40.003;181.806;0.0;221.809;221.809
10;0;24;5.5;168.399;0.0;173.899;173.899
10;0;25;13.648;166.738;0.0;180.386;180.386
10;0;26;7.762;168.061;0.0;175.823;175.823
10;0;27;11.201;166.817;0.0;178.018;178.018
10;0;28;8.582;165.924;0.0;174.506;174.506
10;0;29;10.704;163.416;0.0;174.121;174.121
10;0;30;11.694;173.063;0.0;184.757;184.757
10;0;31;25.095;173.199;0.0;198.294;198.294
10;0;32;41.734;162.0;0.0;203.734;203.734
10;0;33;33.09;163.236;0.0;196.325;196.325
10;0;34;35.039;160.001;0.0;195.04;195.04
10;0;35;28.74;153.803;0.0;182.543;182.543
10;0;36;31.043;152.371;0.0;183.414;183.414
10;0;37;26.953;140.834;0.0;167.787;167.787
10;0;38;29.747;136.869;0.0;166.616;166.616
10;0;39;58.153;131.695;0.0;189.848;189.848
10;0;40;50.045;130.712;0.0;180.756;180.756
10;0;41;55.783;175.362;0.0;231.145;231.145
10;0;42;48.996;101.371;0.0;150.367;150.367
10;0;43;47.675;146.389;0.0;194.063;194.063
10;0;44;57.274;148.77;0.0;206.044;206.044
10;0;45;65.014;177.506;0.0;242.519;242.519
10;0;46;46.244;107.856;0.0;154.101;154.101
10;0;47;46.572;140.455;0.0;187.027;187.027
10;0;48;5.851;147.98;0.0;153.831;153.831
10;0;49;10.105;148.341;0.0;158.446;158.446
10;0;50;7.677;178.792;0.0;186.47;186.47
10;0;51;7.246;124.453;0.0;131.699;131.699
10;0;52;8.001;153.657;0.0;161.658;161.658
10;0;53;8.718;150.358;0.0;159.075;159.075
10;0;54;13.673;145.32;0.0;158.994;158.994
10;0;55;31.302;157.285;0.0;188.587;188.587
10;0;56;31.473;159.644;0.0;191.117;191.117
10;0;57;39.338;138.33;0.0;177.668;177.668
10;0;58;45.61;131.819;0.0;177.429;177.429
10;0;59;33.827;125.616;0.0;159.443;159.443
10;0;60;29.735;114.042;0.0;143.777;143.777
10;0;61;28.874;102.372;0.0;131.246;131.246
10;0;62;24.732;97.648;0.0;122.38;122.38
10;0;63;31.158;159.543;0.0;190.701;190.701
10;0;64;51.867;161.249;0.0;213.117;213.117
10;0;65;43.178;0.0;0.0;43.178;43.178
10;0;66;64.565;66.973;0.0;131.537;131.537
10;0;67;63.546;98.462;0.0;162.008;162.008
10;0;68;50.19;164.665;0.0;214.855;214.855
10;0;69;67.815;149.247;0.0;217.062;217.062
10;0;70;56.834;167.657;0.0;224.491;224.491
10;0;71;31.837;113.021;0.0;144.858;144.858
10;0;72;5.566;72.956;0.0;78.522;78.522
10;0;73;9.495;174.505;0.0;184.0;184.0
10;0;74;7.104;132.699;0.0;139.802;139.802
10;0;75;8.441;138.146;0.0;146.587;146.587
10;0;76;7.925;145.078;0.0;153.003;153.003
10;0;77;11.073;132.731;0.0;143.804;143.804
10;0;78;10.221;0.0;0.0;10.221;10.221
10;0;79;19.626;185.663;0.0;205.289;205.289
10;0;80;30.935;188.244;0.0;219.179;219.179
10;0;81;31.116;170.271;0.0;201.387;201.387
10;0;82;43.467;165.811;0.0;209.278;209.278
10;0;83;28.049;160.467;0.0;188.516;188.516
10;0;84;43.839;150.931;0.0;194.769;194.769
10;0;85;29.047;142.445;0.0;171.493;171.493
10;0;86;36.126;130.14;0.0;166.266;166.266
10;0;87;35.896;135.476;0.0;171.372;171.372
10;0;88;43.851;129.091;0.0;172.941;172.941
10;0;89;51.785;120.631;0.0;172.416;172.416
10;0;90;54.905;120.826;0.0;175.731;175.731
10;0;91;50.147;122.993;0.0;173.14;173.14
10;0;92;63.38;126.887;0.0;190.268;190.268
10;0;93;46.014;130.848;0.0;176.861;176.861
10;0;94;45.992;131.647;0.0;177.639;177.639
10;0;95;34.14;123.573;0.0;157.713;157.713
10;0;96;5.693;134.719;0.0;140.412;140.412
10;0;97;15.034;135.266;0.0;150.301;150.301
10;0;98;8.283;134.878;0.0;143.161;143.161
10;0;99;7.806;133.565;0.0;141.371;141.371
10;0;100;8.87;132.011;0.0;140.881;140.881
10;0;101;7.842;131.603;0.0;139.445;139.445
10;0;102;10.832;143.912;0.0;154.744;154.744
10;0;103;25.078;145.049;0.0;170.127;170.127
10;0;104;40.835;134.168;0.0;175.004;175.004
10;0;105;42.057;133.058;0.0;175.115;175.115
10;0;106;57.042;130.476;0.0;187.518;187.518
10;0;107;22.068;122.304;0.0;144.371;144.371
10;0;108;28.015;122.295;0.0;150.31;150.31
10;0;109;29.246;115.14;0.0;144.386;144.386
10;0;110;42.258;112.944;0.0;155.202;155.202
10;0;111;41.793;112.528;0.0;154.321;154.321
10;0;112;51.978;111.473;0.0;163.452;163.452
10;0;113;43.63;164.238;0.0;207.869;207.869
10;0;114;52.394;61.375;0.0;113.769;113.769
10;0;115;65.058;120.357;0.0;185.414;185.414
10;0;116;52.858;120.02;0.0;172.878;172.878
10;0;117;54.297;119.549;0.0;173.846;173.846
10;0;118;40.265;110.971;0.0;151.236;151.236
10;0;119;27.812;108.691;0.0;136.503;136.503
10;0;120;5.672;104.662;0.0;110.334;110.334
10;0;121;9.334;102.382;0.0;111.716;111.716
10;0;122;8.505;96.694;0.0;105.199;105.199
10;0;123;6.683;93.163;0.0;99.846;99.846
10;0;124;7.336;92.066;0.0;99.402;99.402
10;0;125;12.07;88.525;0.0;100.595;100.595
10;0;126;14.959;94.659;0.0;109.618;109.618
10;0;127;26.337;94.579;0.0;120.915;120.915
10;0;128;46.263;82.045;0.0;128.307;128.307
10;0;129;36.536;81.618;0.0;118.155;118.155
10;0;130;35.964;146.69;0.0;182.653;182.653
10;0;131;28.342;147.191;0.0;175.533;175.533
10;0;132;21.608;14.152;0.0;35.76;35.76
10;0;133;30.828;0.0;0.0;30.828;30.828
10;0;134;29.094;146.839;0.0;175.933;175.933
10;0;135;28.23;154.427;0.0;182.656;182.656
10;0;136;41.905;78.097;0.0;120.002;120.002
10;0;137;52.452;82.661;0.0;135.113;135.113
10;0;138;56.458;0.0;0.0;56.458;56.458
10;0;139;66.343;30.037;0.0;96.38;96.38
10;0;140;57.587;98.498;0.0;156.085;156.085
10;0;141;42.015;101.908;0.0;143.922;143.922
10;0;142;43.64;92.394;0.0;136.034;136.034
10;0;143;29.525;95.091;0.0;124.616;124.616
10;0;144;5.785;97.991;0.0;103.776;103.776
10;0;145;10.049;98.332;0.0;108.382;108.382
10;0;146;7.961;101.031;0.0;108.992;108.992
10;0;147;7.564;101.967;0.0;109.531;109.531
10;0;148;7.387;163.384;0.0;170.771;170.771
10;0;149;8.494;47.799;0.0;56.293;56.293
10;0;150;13.465;166.802;0.0;180.267;180.267
10;0;151;29.183;168.085;0.0;197.267;197.267
10;0;152;29.673;30.1;0.0;59.773;59.773
10;0;153;43.043;121.453;0.0;164.496;164.496
10;0;154;51.247;120.906;0.0;172.153;172.153
10;0;155;28.257;116.365;0.0;144.622;144.622
10;0;156;24.689;113.282;0.0;137.971;137.971
10;0;157;35.256;97.393;0.0;132.65;132.65
10;0;158;31.518;87.716;0.0;119.234;119.234
10;0;159;26.218;85.645;0.0;111.863;111.863
10;0;160;38.479;160.823;0.0;199.301;199.301
10;0;161;57.556;8.79;0.0;66.346;66.346
10;0;162;48.835;164.238;0.0;213.073;213.073
10;0;163;54.472;146.089;0.0;200.561;200.561
10;0;164;56.174;0.0;0.0;56.174;56.174
10;0;165;60.401;117.245;0.0;177.646;177.646
10;0;166;61.065;169.368;0.0;230.433;230.433
10;0;167;34.625;170.224;0.0;204.848;204.848
10;1;0;5.556;0.0;0.0;5.556;5.556
10;1;1;7.117;0.0;0.0;7.117;7.117
10;1;2;7.237;0.0;0.0;7.237;7.237
10;1;3;7.476;0.0;0.0;7.476;7.476
10;1;4;9.078;0.0;0.0;9.078;9.078
10;1;5;10.018;0.0;0.0;10.018;10.018
10;1;6;15.769;0.0;0.0;15.769;15.769
10;1;7;19.946;0.0;0.0;19.946;19.946
10;1;8;30.779;0.0;0.0;30.779;30.779
10;1;9;25.437;0.0;0.0;25.437;25.437
10;1;10;30.081;0.0;0.0;30.081;30.081
10;1;11;25.809;0.0;0.0;25.809;25.809
10;1;12;31.581;0.0;0.0;31.581;31.581
10;1;13;30.316;0.0;0.0;30.316;30.316
10;1;14;31.062;0.0;0.0;31.062;31.062
10;1;15;19.449;0.0;0.0;19.449;19.449
10;1;16;34.787;0.0;0.0;34.787;34.787
10;1;17;46.317;0.0;0.0;46.317;46.317
10;1;18;52.142;0.0;0.0;52.142;52.142
10;1;19;47.588;0.0;0.0;47.588;47.588
10;1;20;53.727;0.0;0.0;53.727;53.727
10;1;21;47.005;0.0;0.0;47.005;47.005
10;1;22;52.088;0.0;0.0;52.088;52.088
10;1;23;27.652;0.0;0.0;27.652;27.652
10;1;24;5.537;0.0;0.0;5.537;5.537
10;1;25;7.472;0.0;0.0;7.472;7.472
10;1;26;8.633;0.0;0.0;8.633;8.633
10;1;27;10.279;0.0;0.0;10.279;10.279
10;1;28;11.091;0.0;0.0;11.091;11.091
10;1;29;12.638;0.0;0.0;12.638;12.638
10;1;30;23.045;0.0;0.0;23.045;23.045
10;1;31;27.063;5.493;0.0;32.556;32.556
10;1;32;31.882;2.228;0.0;34.11;34.11
10;1;33;27.509;2.121;0.0;29.63;29.63
10;1;34;46.815;1.912;0.0;48.727;48.727
10;1;35;26.705;2.414;0.0;29.119;29.119
10;1;36;38.463;3.071;0.0;41.535;41.535
10;1;37;32.259;1.651;0.0;33.909;33.909
10;1;38;29.824;1.496;0.0;31.319;31.319
10;1;39;33.636;3.396;0.0;37.032;37.032
10;1;40;31.196;0.0;0.0;31.196;31.196
10;1;41;49.948;45.445;0.0;95.392;95.392
10;1;42;39.862;0.0;0.0;39.862;39.862
10;1;43;38.274;0.0;0.0;38.274;38.274
10;1;44;49.168;0.0;0.0;49.168;49.168
10;1;45;68.166;0.0;0.0;68.166;68.166
10;1;46;55.194;0.0;0.0;55.194;55.194
10;1;47;40.404;0.0;0.0;40.404;40.404
10;1;48;5.587;0.0;0.0;5.587;5.587
10;1;49;8.168;0.0;0.0;8.168;8.168
10;1;50;8.398;0.0;0.0;8.398;8.398
10;1;51;8.393;0.0;0.0;8.393;8.393
10;1;52;7.837;0.0;0.0;7.837;7.837
10;1;53;7.614;0.0;0.0;7.614;7.614
10;1;54;8.712;0.0;0.0;8.712;8.712
10;1;55;14.814;0.0;0.0;14.814;14.814
10;1;56;36.136;0.0;0.0;36.136;36.136
10;1;57;17.35;0.0;0.0;17.35;17.35
10;1;58;39.009;2.341;0.0;41.35;41.35
10;1;59;32.812;1.978;0.0;34.791;34.791
10;1;60;28.284;1.53;0.0;29.814;29.814
10;1;61;29.525;1.86;0.0;31.385;31.385
10;1;62;26.087;2.692;0.0;28.779;28.779
10;1;63;29.249;53.568;0.0;82.817;82.817
10;1;64;29.366;0.0;0.0;29.366;29.366
10;1;65;38.062;0.0;0.0;38.062;38.062
10;1;66;46.726;0.0;0.0;46.726;46.726
10;1;67;60.323;0.0;0.0;60.323;60.323
10;1;68;56.566;0.0;0.0;56.566;56.566
10;1;69;42.631;0.0;0.0;42.631;42.631
10;1;70;56.778;0.0;0.0;56.778;56.778
10;1;71;34.101;0.0;0.0;34.101;34.101
10;1;72;5.584;0.0;0.0;5.584;5.584
10;1;73;7.115;0.0;0.0;7.115;7.115
10;1;74;7.355;0.0;0.0;7.355;7.355
10;1;75;7.517;0.0;0.0;7.517;7.517
10;1;76;7.784;0.0;0.0;7.784;7.784
10;1;77;8.264;0.0;0.0;8.264;8.264
10;1;78;10.001;0.0;0.0;10.001;10.001
10;1;79;10.264;0.0;0.0;10.264;10.264
10;1;80;21.506;0.0;0.0;21.506;21.506
10;1;81;25.746;2.701;0.0;28.447;28.447
10;1;82;30.147;2.321;0.0;32.468;32.468
10;1;83;27.866;2.082;0.0;29.948;29.948
10;1;84;35.503;1.488;0.0;36.991;36.991
10;1;85;33.516;2.092;0.0;35.608;35.608
10;1;86;30.314;2.564;0.0;32.878;32.878
10;1;87;43.778;46.73;0.0;90.508;90.508
10;1;88;36.414;0.0;0.0;36.414;36.414
10;1;89;44.281;0.0;0.0;44.281;44.281
10;1;90;36.865;0.0;0.0;36.865;36.865
10;1;91;39.171;0.0;0.0;39.171;39.171
10;1;92;44.294;0.0;0.0;44.294;44.294
10;1;93;52.993;0.0;0.0;52.993;52.993
10;1;94;45.558;0.0;0.0;45.558;45.558
