Support_Year;Cluster;Timestep;Power_Demand_kW
5;2;98;18.744
5;2;99;19.302
5;2;100;19.654
5;2;101;18.927
5;2;102;22.055
5;2;103;50.665
5;2;104;47.99
5;2;105;63.532
5;2;106;62.651
5;2;107;58.264
5;2;108;52.848
5;2;109;47.804
5;2;110;51.659
5;2;111;50.396
5;2;112;52.639
5;2;113;63.642
5;2;114;69.822
5;2;115;67.327
5;2;116;73.727
5;2;117;59.035
5;2;118;64.329
5;2;119;37.669
5;2;120;16.642
5;2;121;24.197
5;2;122;21.166
5;2;123;19.23
5;2;124;18.572
5;2;125;19.618
5;2;126;24.537
5;2;127;61.531
5;2;128;63.792
5;2;129;61.404
5;2;130;47.451
5;2;131;53.709
5;2;132;42.242
5;2;133;63.945
5;2;134;45.994
5;2;135;46.361
5;2;136;42.042
5;2;137;69.168
5;2;138;81.197
5;2;139;93.458
5;2;140;78.981
5;2;141;69.214
5;2;142;63.181
5;2;143;39.6
5;2;144;16.821
5;2;145;18.137
5;2;146;18.381
5;2;147;19.946
5;2;148;18.542
5;2;149;19.36
5;2;150;19.909
5;2;151;55.644
5;2;152;66.119
5;2;153;59.316
5;2;154;63.812
5;2;155;48.366
5;2;156;48.873
5;2;157;54.665
5;2;158;58.686
5;2;159;49.592
5;2;160;65.513
5;2;161;73.734
5;2;162;79.333
5;2;163;71.248
5;2;164;82.687
5;2;165;63.305
5;2;166;64.019
5;2;167;42.924
5;3;0;19.833
5;3;1;23.589
5;3;2;19.446
5;3;3;19.494
5;3;4;19.414
5;3;5;20.603
5;3;6;23.326
5;3;7;61.609
5;3;8;70.265
5;3;9;63.779
5;3;10;52.134
5;3;11;44.439
5;3;12;60.295
5;3;13;49.62
5;3;14;45.51
5;3;15;47.487
5;3;16;60.713
5;3;17;82.349
5;3;18;73.535
5;3;19;78.495
5;3;20;82.184
5;3;21;72.069
5;3;22;57.974
5;3;23;43.124
5;3;24;17.035
5;3;25;25.436
5;3;26;18.063
5;3;27;18.728
5;3;28;19.204
5;3;29;21.563
5;3;30;24.582
5;3;31;49.645
5;3;32;67.647
5;3;33;74.18
5;3;34;53.248
5;3;35;55.277
5;3;36;54.663
5;3;37;46.228
5;3;38;64.734
5;3;39;58.449
5;3;40;77.215
5;3;41;73.501
5;3;42;73.857
5;3;43;80.394
5;3;44;71.189
5;3;45;65.975
5;3;46;65.006
5;3;47;44.16
5;3;48;17.056
5;3;49;23.612
5;3;50;18.913
5;3;51;19.286
5;3;52;18.387
5;3;53;25.311
5;3;54;29.255
5;3;55;52.2
5;3;56;57.796
5;3;57;71.795
5;3;58;53.664
5;3;59;58.962
5;3;60;44.443
5;3;61;43.151
5;3;62;51.519
5;3;63;55.338
5;3;64;76.996
5;3;65;82.681
5;3;66;69.336
5;3;67;68.438
5;3;68;85.99
5;3;69;56.64
5;3;70;61.653
5;3;71;46.291
5;3;72;17.341
5;3;73;20.941
5;3;74;19.578
5;3;75;18.538
5;3;76;19.418
5;3;77;20.08
5;3;78;19.544
5;3;79;29.436
5;3;80;33.248
5;3;81;39.941
5;3;82;43.794
5;3;83;48.939
5;3;84;37.401
5;3;85;33.178
5;3;86;39.063
5;3;87;40.576
5;3;88;49.96
5;3;89;48.384
5;3;90;57.49
5;3;91;68.944
5;3;92;88.446
5;3;93;75.65
5;3;94;51.511
5;3;95;54.673
5;3;96;16.808
5;3;97;24.204
5;3;98;18.725
5;3;99;19.992
5;3;100;18.46
5;3;101;19.349
5;3;102;20.25
5;3;103;49.278
5;3;104;63.069
5;3;105;77.869
5;3;106;84.303
5;3;107;78.152
5;3;108;79.822
5;3;109;70.516
5;3;110;88.041
5;3;111;72.666
5;3;112;75.761
5;3;113;77.309
5;3;114;70.677
5;3;115;90.288
5;3;116;74.175
5;3;117;68.176
5;3;118;66.156
5;3;119;47.439
5;3;120;17.436
5;3;121;22.701
5;3;122;19.235
5;3;123;18.923
5;3;124;18.225
5;3;125;19.209
5;3;126;21.872
5;3;127;55.171
5;3;128;70.235
5;3;129;72.251
5;3;130;63.975
5;3;131;69.482
5;3;132;52.176
5;3;133;48.244
5;3;134;71.341
5;3;135;66.665
5;3;136;71.989
5;3;137;68.675
5;3;138;75.726
5;3;139;85.687
5;3;140;67.531
5;3;141;62.729
5;3;142;69.766
5;3;143;38.321
5;3;144;19.412
5;3;145;19.466
5;3;146;18.844
5;3;147;20.297
5;3;148;19.021
5;3;149;21.432
5;3;150;28.428
5;3;151;59.692
5;3;152;78.905
5;3;153;68.233
5;3;154;53.187
5;3;155;54.772
5;3;156;55.049
5;3;157;67.896
5;3;158;71.658
5;3;159;82.598
5;3;160;81.895
5;3;161;66.235
5;3;162;73.484
5;3;163;83.247
5;3;164;70.296
5;3;165;75.095
5;3;166;71.442
5;3;167;48.858
10;0;0;16.917
10;0;1;20.252
10;0;2;20.233
10;0;3;21.322
10;0;4;18.806
10;0;5;20.756
10;0;6;25.416
10;0;7;61.582
10;0;8;58.982
10;0;9;52.5
10;0;10;48.088
10;0;11;43.522
10;0;12;49.385
10;0;13;52.0
10;0;14;60.819
10;0;15;50.338
10;0;16;51.659
10;0;17;70.634
10;0;18;73.924
10;0;19;73.206
10;0;20;83.508
10;0;21;63.241
10;0;22;51.868
10;0;23;44.369
10;0;24;16.85
10;0;25;18.334
10;0;26;19.988
10;0;27;19.67
10;0;28;18.562
10;0;29;20.173
10;0;30;23.287
10;0;31;61.958
10;0;32;65.764
10;0;33;52.36
10;0;34;52.567
10;0;35;47.295
10;0;36;42.366
