Support_Year;Cluster;Timestep;HP
20;0;106;345.54
20;0;107;322.674
20;0;108;332.762
20;0;109;308.636
20;0;110;299.683
20;0;111;295.378
20;0;112;274.784
20;0;113;259.672
20;0;114;610.355
20;0;115;610.355
20;0;116;610.355
20;0;117;610.355
20;0;118;444.344
20;0;119;0.0
20;0;120;0.0
20;0;121;0.0
20;0;122;0.0
20;0;123;366.588
20;0;124;369.241
20;0;125;378.175
20;0;126;422.569
20;0;127;417.276
20;0;128;378.426
20;0;129;378.982
20;0;130;361.768
20;0;131;332.85
20;0;132;332.453
20;0;133;299.417
20;0;134;610.355
20;0;135;610.355
20;0;136;553.377
20;0;137;0.0
20;0;138;0.0
20;0;139;610.355
20;0;140;610.355
20;0;141;610.355
20;0;142;610.355
20;0;143;0.0
20;0;144;0.0
20;0;145;0.0
20;0;146;49.543
20;0;147;386.744
20;0;148;395.397
20;0;149;402.401
20;0;150;437.704
20;0;151;436.848
20;0;152;392.149
20;0;153;390.926
20;0;154;381.202
20;0;155;362.663
20;0;156;352.023
20;0;157;312.362
20;0;158;289.821
20;0;159;273.411
20;0;160;610.355
20;0;161;40.189
20;0;162;610.355
20;0;163;610.355
20;0;164;610.355
20;0;165;0.0
20;0;166;0.0
20;0;167;0.0
20;1;0;0.0
20;1;1;0.0
20;1;2;0.0
20;1;3;0.0
20;1;4;0.0
20;1;5;0.0
20;1;6;0.0
20;1;7;0.0
20;1;8;0.0
20;1;9;0.0
20;1;10;0.0
20;1;11;0.0
20;1;12;0.0
20;1;13;0.0
20;1;14;0.0
20;1;15;0.0
20;1;16;10.411
20;1;17;8.825
20;1;18;94.633
20;1;19;0.0
20;1;20;0.0
20;1;21;0.0
20;1;22;0.0
20;1;23;0.0
20;1;24;3.406
20;1;25;4.35
20;1;26;4.543
20;1;27;4.577
20;1;28;4.129
20;1;29;29.744
20;1;30;0.0
20;1;31;31.692
20;1;32;10.136
20;1;33;10.601
20;1;34;13.834
20;1;35;10.756
20;1;36;18.813
20;1;37;9.401
20;1;38;9.995
20;1;39;21.584
20;1;40;0.0
20;1;41;270.116
20;1;42;0.0
20;1;43;0.0
20;1;44;0.0
20;1;45;0.0
20;1;46;0.0
20;1;47;0.0
20;1;48;0.0
20;1;49;0.0
20;1;50;0.0
20;1;51;0.0
20;1;52;0.0
20;1;53;0.0
20;1;54;0.0
20;1;55;0.0
20;1;56;0.0
20;1;57;0.0
20;1;58;11.626
20;1;59;10.179
20;1;60;9.318
20;1;61;10.528
20;1;62;12.608
20;1;63;276.801
20;1;64;0.0
20;1;65;0.0
20;1;66;0.0
20;1;67;0.0
20;1;68;0.0
20;1;69;0.0
20;1;70;0.0
20;1;71;0.0
20;1;72;0.0
20;1;73;0.0
20;1;74;0.0
20;1;75;0.0
20;1;76;0.0
20;1;77;0.0
20;1;78;0.0
20;1;79;0.0
20;1;80;0.0
20;1;81;10.302
20;1;82;11.48
20;1;83;12.064
20;1;84;10.357
20;1;85;10.308
20;1;86;11.091
20;1;87;234.92
20;1;88;0.0
20;1;89;0.0
20;1;90;0.0
20;1;91;0.0
20;1;92;0.0
20;1;93;0.0
20;1;94;0.0
20;1;95;0.0
20;1;96;0.0
20;1;97;0.0
20;1;98;0.0
20;1;99;0.0
20;1;100;0.0
20;1;101;0.0
20;1;102;0.0
20;1;103;0.0
20;1;104;0.0
20;1;105;10.346
20;1;106;13.538
20;1;107;11.686
20;1;108;21.006
20;1;109;10.612
20;1;110;11.509
20;1;111;14.185
20;1;112;8.949
20;1;113;217.089
20;1;114;0.0
20;1;115;0.0
20;1;116;0.0
20;1;117;0.0
20;1;118;0.0
20;1;119;0.0
20;1;120;0.0
20;1;121;0.0
20;1;122;0.0
20;1;123;0.0
20;1;124;0.0
20;1;125;0.0
20;1;126;0.0
20;1;127;0.0
20;1;128;0.0
20;1;129;12.328
20;1;130;11.095
20;1;131;11.236
20;1;132;20.06
20;1;133;10.265
20;1;134;10.263
20;1;135;12.903
20;1;136;10.161
20;1;137;214.869
20;1;138;0.0
20;1;139;0.0
20;1;140;0.0
20;1;141;0.0
20;1;142;0.0
20;1;143;0.0
20;1;144;0.0
20;1;145;0.0
20;1;146;0.0
20;1;147;0.0
20;1;148;0.0
20;1;149;0.0
20;1;150;0.0
20;1;151;0.0
20;1;152;0.0
20;1;153;9.823
20;1;154;13.676
20;1;155;12.402
20;1;156;18.921
20;1;157;9.391
20;1;158;10.089
20;1;159;357.136
20;1;160;0.0
20;1;161;0.0
20;1;162;0.0
20;1;163;0.0
20;1;164;0.0
20;1;165;0.0
20;1;166;0.0
20;1;167;0.0
20;2;0;0.0
20;2;1;30.973
20;2;2;541.217
20;2;3;0.0
20;2;4;0.0
20;2;5;610.355
20;2;6;0.0
20;2;7;0.0
20;2;8;0.0
20;2;9;181.868
20;2;10;170.385
20;2;11;141.333
20;2;12;113.618
20;2;13;86.039
20;2;14;75.007
20;2;15;610.355
20;2;16;610.355
20;2;17;438.28
20;2;18;0.0
20;2;19;275.68
20;2;20;158.213
20;2;21;0.0
20;2;22;0.0
20;2;23;0.0
20;2;24;0.0
20;2;25;0.0
20;2;26;0.0
20;2;27;0.0
20;2;28;451.356
20;2;29;0.0
20;2;30;286.803
20;2;31;289.068
20;2;32;269.723
20;2;33;261.942
20;2;34;234.145
20;2;35;202.464
20;2;36;174.567
20;2;37;122.865
20;2;38;94.681
20;2;39;423.541
20;2;40;610.355
20;2;41;610.355
20;2;42;0.0
20;2;43;0.0
20;2;44;0.0
20;2;45;0.0
20;2;46;0.0
20;2;47;0.0
20;2;48;0.0
20;2;49;0.0
20;2;50;0.0
20;2;51;0.0
20;2;52;0.0
20;2;53;61.658
20;2;54;126.807
20;2;55;171.347
20;2;56;172.991
20;2;57;118.045
20;2;58;109.553
20;2;59;96.862
20;2;60;82.729
20;2;61;72.418
20;2;62;58.469
20;2;63;71.492
20;2;64;144.475
20;2;65;610.355
20;2;66;0.0
20;2;67;0.0
20;2;68;0.0
20;2;69;0.0
20;2;70;0.0
20;2;71;0.0
20;2;72;0.0
20;2;73;0.0
20;2;74;111.122
20;2;75;115.175
20;2;76;119.501
20;2;77;124.402
20;2;78;127.917
20;2;79;188.895
20;2;80;190.711
20;2;81;136.646
20;2;82;130.188
20;2;83;100.278
20;2;84;75.521
20;2;85;62.745
20;2;86;610.355
20;2;87;299.613
20;2;88;0.0
20;2;89;0.0
20;2;90;0.0
20;2;91;0.0
20;2;92;610.355
20;2;93;0.0
20;2;94;0.0
20;2;95;0.0
20;2;96;0.0
20;2;97;0.0
20;2;98;0.0
20;2;99;610.355
20;2;100;48.879
20;2;101;0.0
20;2;102;260.913
20;2;103;262.034
20;2;104;231.005
20;2;105;219.479
20;2;106;204.561
20;2;107;182.316
20;2;108;183.912
20;2;109;311.827
20;2;110;0.0
20;2;111;156.264
20;2;112;154.036
20;2;113;157.719
20;2;114;182.723
20;2;115;189.749
20;2;116;193.915
20;2;117;198.161
20;2;118;178.451
20;2;119;610.355
20;2;120;0.0
20;2;121;225.591
20;2;122;0.0
20;2;123;228.254
20;2;124;232.164
20;2;125;236.332
20;2;126;267.902
20;2;127;259.285
20;2;128;228.363
20;2;129;226.25
20;2;130;216.929
20;2;131;191.614
20;2;132;181.122
20;2;133;151.69
20;2;134;610.355
20;2;135;411.557
20;2;136;0.0
20;2;137;0.0
20;2;138;0.0
20;2;139;610.355
20;2;140;0.0
20;2;141;0.0
20;2;142;0.0
20;2;143;0.0
20;2;144;202.036
20;2;145;207.431
20;2;146;215.651
20;2;147;219.058
20;2;148;224.192
20;2;149;227.376
20;2;150;262.243
20;2;151;260.163
20;2;152;232.333
20;2;153;221.688
20;2;154;210.016
20;2;155;202.402
20;2;156;191.294
20;2;157;153.342
20;2;158;138.002
20;2;159;130.208
20;2;160;121.323
20;2;161;122.069
20;2;162;150.558
20;2;163;157.936
20;2;164;155.29
20;2;165;162.099
20;2;166;132.365
20;2;167;328.376
20;3;0;197.482
20;3;1;392.065
20;3;2;395.021
20;3;3;399.187
20;3;4;610.355
20;3;5;208.226
20;3;6;451.044
20;3;7;444.721
20;3;8;413.07
20;3;9;411.415
20;3;10;397.25
20;3;11;382.725
20;3;12;378.503
20;3;13;347.473
20;3;14;610.355
20;3;15;610.355
20;3;16;610.355
20;3;17;547.082
20;3;18;610.355
20;3;19;0.0
20;3;20;0.0
20;3;21;0.0
20;3;22;0.0
20;3;23;498.644
20;3;24;610.355
20;3;25;0.0
20;3;26;394.892
20;3;27;402.647
20;3;28;408.282
20;3;29;415.012
20;3;30;450.394
20;3;31;448.12
20;3;32;421.462
20;3;33;414.779
20;3;34;404.118
20;3;35;383.861
20;3;36;381.9
20;3;37;362.185
20;3;38;359.832
20;3;39;365.159
20;3;40;359.375
20;3;41;365.388
20;3;42;393.311
20;3;43;394.949
20;3;44;392.675
20;3;45;393.292
20;3;46;364.55
20;3;47;365.092
20;3;48;301.438
20;3;49;292.124
20;3;50;285.572
20;3;51;280.921
20;3;52;279.6
20;3;53;280.259
20;3;54;279.203
20;3;55;344.125
20;3;56;343.815
20;3;57;293.855
20;3;58;296.733
20;3;59;289.835
20;3;60;276.606
20;3;61;260.19
20;3;62;250.911
20;3;63;270.575
20;3;64;260.007
20;3;65;610.355
20;3;66;610.355
20;3;67;365.353
20;3;68;0.0
20;3;69;0.0
20;3;70;0.0
20;3;71;274.341
20;3;72;285.022
20;3;73;287.472
20;3;74;292.631
20;3;75;299.72
20;3;76;299.735
20;3;77;303.29
20;3;78;610.355
20;3;79;62.854
20;3;80;380.627
20;3;81;320.702
20;3;82;320.101
20;3;83;319.678
20;3;84;306.346
20;3;85;594.695
20;3;86;0.0
20;3;87;610.355
20;3;88;422.172
20;3;89;610.355
20;3;90;610.355
20;3;91;0.0
20;3;92;0.0
20;3;93;0.0
20;3;94;358.336
20;3;95;350.499
20;3;96;434.238
20;3;97;439.039
20;3;98;443.178
20;3;99;449.588
20;3;100;448.786
20;3;101;443.243
20;3;102;472.1
20;3;103;469.495
20;3;104;424.65
20;3;105;610.355
20;3;106;228.51
20;3;107;419.258
20;3;108;430.361
20;3;109;404.938
20;3;110;401.649
20;3;111;396.764
20;3;112;384.723
20;3;113;383.49
20;3;114;411.268
20;3;115;402.343
20;3;116;405.748
20;3;117;404.428
20;3;118;374.325
20;3;119;382.52
20;3;120;610.355
20;3;121;610.355
20;3;122;610.355
20;3;123;610.355
20;3;124;0.0
20;3;125;0.0
20;3;126;464.236
20;3;127;466.438
20;3;128;432.49
20;3;129;422.915
20;3;130;411.56
20;3;131;408.78
20;3;132;406.487
20;3;133;376.83
20;3;134;374.307
20;3;135;378.691
20;3;136;610.355
20;3;137;140.938
20;3;138;404.463
20;3;139;610.355
20;3;140;227.52
20;3;141;424.87
20;3;142;399.721
20;3;143;410.42
20;3;144;610.355
20;3;145;233.772
20;3;146;610.355
20;3;147;251.524
20;3;148;436.437
20;3;149;439.957
20;3;150;473.318
20;3;151;465.881
20;3;152;425.253
20;3;153;407.992
20;3;154;388.786
20;3;155;366.276
20;3;156;369.048
20;3;157;610.355
20;3;158;67.209
20;3;159;333.524
20;3;160;325.81
20;3;161;321.095
20;3;162;340.52
20;3;163;347.033
20;3;164;337.478
20;3;165;337.749
20;3;166;610.355
20;3;167;204.413
